StartDate,Startzeit an der Anfangshaltestelle,Linie,Richtung,Haltestelle,StopSequence,Ankunftsverspaetung in Sek.,Abfahrtsverspaetung in Sek.
2024-01-20,17:15:00,94,Schwanewede-Nord,Bremen Margaretenallee,26.0,18,30
2024-01-20,17:15:00,94,Schwanewede-Nord,Bremen Wätjens Park,27.0,24,36
2024-01-20,17:15:00,94,Schwanewede-Nord,Bremen Bahnhof Blumenthal,28.0,0,0
2024-01-20,17:15:00,94,Schwanewede-Nord,Bremen Martin-Luther-Straße,29.0,-6,6
2024-01-20,17:15:00,94,Schwanewede-Nord,Bremen Bockhorner Weg,30.0,-12,0
2024-01-20,17:15:00,94,Schwanewede-Nord,Bremen Landrat-Berthold-Straße,31.0,12,24
2024-01-20,17:15:00,94,Schwanewede-Nord,Bremen Steenkuhlenweg,32.0,6,18
2024-01-20,17:15:00,94,Schwanewede-Nord,Bremen Hegeweg,33.0,12,24
2024-01-20,17:15:00,94,Schwanewede-Nord,Bremen Ringofenstraße,34.0,36,48
2024-01-20,17:15:00,94,Schwanewede-Nord,Bremen Hohenbuchener Straße,35.0,30,42
2024-01-20,17:15:00,94,Schwanewede-Nord,Bremen Rastenburger Straße,36.0,18,30
2024-01-20,17:15:00,94,Schwanewede-Nord,,37.0,0,12
2024-01-20,17:15:00,94,Schwanewede-Nord,Schwanewede Insterburger Weg,38.0,0,12
2024-01-20,17:15:00,94,Schwanewede-Nord,Schwanewede Zum Marktplatz,39.0,-12,0
2024-01-20,17:15:00,94,Schwanewede-Nord,Schwanewede Schützenweg,40.0,-12,0
2024-01-20,17:15:00,94,Schwanewede-Nord,,42.0,-6,0
2024-01-20,17:15:00,94,Schwanewede-Nord,Schwanewede Landhaus Schwanewede,43.0,-6,0
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Roland-Center,,0,0
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Norderländer Straße,1.0,31,43
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Bardenflethstraße,2.0,19,31
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Solinger Straße,3.0,25,37
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Duckwitzstraße,4.0,73,85
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Neuenlander Straße,5.0,91,103
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Pappelstraße,6.0,173,185
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Hochschule Bremen,7.0,164,176
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Westerstraße,8.0,188,200
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Am Brill (Bgm.-Smidt-Straße),9.0,146,176
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Am Wall,10.0,188,200
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Hauptbahnhof,11.0,141,171
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Rembertistraße,12.0,183,195
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Am Dobben,13.0,159,171
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Parkstraße,14.0,183,195
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Hollerallee,15.0,183,195
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen St. Joseph-Stift,16.0,183,195
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Metzer Straße,17.0,189,201
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Kirchbachstraße,18.0,123,141
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Kurfürstenallee,19.0,123,141
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Barbarossastraße,20.0,135,141
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Julius-Brecht-Allee,21.0,147,171
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Polizeipräsidium,22.0,129,159
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Wilhelm-Leuschner-Straße,23.0,153,165
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Berliner Freiheit,24.0,123,141
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Carl-Goerdeler-Straße,25.0,173,185
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Dietrich-Bonhoeffer-Straße,26.0,161,173
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Kurt-Huber-Straße,27.0,173,185
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Erkelenzer Straße,28.0,197,203
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Mülheimer Straße,29.0,197,209
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Düsseldorfer Straße,30.0,191,203
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Osterholzer Landstraße,31.0,221,233
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Ellenerbrokstraße,32.0,233,245
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Graubündener Straße,33.0,227,239
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Schweizer Eck,34.0,207,237
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Engadiner Straße,35.0,237,249
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Neuwieder Straße,36.0,237,249
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Tenever-Zentrum,37.0,249,267
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Teneverstraße,38.0,261,273
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Werner-Steenken-Straße,39.0,267,279
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Weserpark,40.0,243,261
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Weserpark-Süd,41.0,225,237
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Nußhorn,42.0,249,255
2024-01-20,16:49:00,1,Bf Mahndorf,Bremen Bf Mahndorf,43.0,237,0
2024-01-20,17:15:00,22,Kattenturm,Bremen Universität-Ost,,0,0
2024-01-20,17:15:00,22,Kattenturm,Bremen Habenhauser Brückenstraße,21.0,-22,0
2024-01-20,17:15:00,22,Kattenturm,Bremen Borgwardstraße,22.0,-18,0
2024-01-20,17:15:00,22,Kattenturm,Bremen Bruchhauser Straße,23.0,-12,0
2024-01-20,17:15:00,22,Kattenturm,Bremen Agnes-Heineken-Straße,24.0,-6,6
2024-01-20,17:15:00,22,Kattenturm,Bremen Kattenturm-Mitte,25.0,0,0
2024-01-20,17:21:00,28,Überseestadt,Bremen Universität-Nord,,0,67
2024-01-20,17:21:00,28,Überseestadt,Bremen Universität/Zentralbereich,1.0,55,67
2024-01-20,17:21:00,28,Überseestadt,Bremen Universität-Süd,2.0,61,73
2024-01-20,17:21:00,28,Überseestadt,Bremen Wiener Straße,3.0,55,67
2024-01-20,17:21:00,28,Überseestadt,Bremen Celsiusstraße,4.0,85,91
2024-01-20,17:21:00,28,Überseestadt,Bremen Kuhgrabenweg,6.0,97,97
2024-01-20,17:21:00,28,Überseestadt,Bremen Stadtwaldsee,7.0,79,79
2024-01-20,17:21:00,28,Überseestadt,Bremen Campingplatz,8.0,85,91
2024-01-20,17:21:00,28,Überseestadt,Bremen Wetterungsweg,9.0,61,67
2024-01-20,17:21:00,28,Überseestadt,Bremen Innsbrucker Straße,12.0,11,17
2024-01-20,17:21:00,28,Überseestadt,Bremen Utbremer Ring,13.0,39,45
2024-01-20,17:21:00,28,Überseestadt,Bremen Hemmstraße,14.0,34,46
2024-01-20,17:21:00,28,Überseestadt,Bremen Landshuter Straße,15.0,101,107
2024-01-20,17:21:00,28,Überseestadt,Bremen Nürnberger Straße,16.0,89,95
2024-01-20,17:21:00,28,Überseestadt,Bremen Hansestraße,17.0,116,128
2024-01-20,17:21:00,28,Überseestadt,Bremen Konsul-Smidt-Straße,18.0,47,53
2024-01-20,17:21:00,28,Überseestadt,Bremen Schuppen 1,19.0,41,53
2024-01-20,17:21:00,28,Überseestadt,Bremen Schuppen 3,20.0,59,59
2024-01-20,17:21:00,28,Überseestadt,Bremen Überseetor,21.0,65,71
2024-01-20,17:21:00,28,Überseestadt,Bremen Hochschule für Künste,22.0,47,53
2024-01-20,17:21:00,28,Überseestadt,Bremen Am Winterhafen,23.0,59,59
2024-01-20,17:21:00,28,Überseestadt,Bremen Ehrenfelsstraße,24.0,53,53
2024-01-20,17:49:00,4,Arsten,Lilienthal,,0,70
2024-01-20,17:49:00,4,Arsten,Lilienthal Kutscher Behrens,1.0,64,76
2024-01-20,17:49:00,4,Arsten,Lilienthal Auf dem Kamp,2.0,58,70
2024-01-20,17:49:00,4,Arsten,Lilienthal Schoofmoor,3.0,58,70
2024-01-20,17:49:00,4,Arsten,,4.0,64,76
2024-01-20,17:49:00,4,Arsten,Lilienthal Moorhauser Landstraße,5.0,70,82
2024-01-20,17:49:00,4,Arsten,Lilienthal Lilienthal-Mitte,6.0,88,106
2024-01-20,17:49:00,4,Arsten,Lilienthal Feldhäuser Straße,7.0,58,70
2024-01-20,17:49:00,4,Arsten,Lilienthal Trupe,8.0,64,76
2024-01-20,17:49:00,4,Arsten,Lilienthal Truperdeich,9.0,58,70
2024-01-20,17:49:00,4,Arsten,Bremen Daniel-Jacobs-Allee,11.0,58,70
2024-01-20,17:49:00,4,Arsten,Bremen Am Lehester Deich,12.0,64,76
2024-01-20,17:49:00,4,Arsten,Bremen Höger Weg,13.0,76,88
2024-01-20,17:49:00,4,Arsten,Bremen Peter-Henlein-Straße,14.0,58,70
2024-01-20,17:49:00,4,Arsten,Bremen Kopernikusstraße,15.0,64,76
2024-01-20,17:49:00,4,Arsten,Bremen Werner-von-Siemens-Straße,16.0,76,82
2024-01-20,17:49:00,4,Arsten,Bremen Horner Mühle,17.0,94,100
2024-01-20,17:49:00,4,Arsten,Bremen Vorstraße,18.0,70,88
2024-01-20,17:49:00,4,Arsten,Bremen Horn (Horner Kirche),19.0,88,100
2024-01-20,17:49:00,4,Arsten,Bremen Bürgermeister-Spitta-Allee,20.0,58,70
2024-01-20,17:49:00,4,Arsten,Bremen Focke-Museum,21.0,70,82
2024-01-20,17:49:00,4,Arsten,Bremen Friedhofstraße,22.0,70,82
2024-01-20,17:49:00,4,Arsten,Bremen Kirchbachstraße,23.0,58,70
2024-01-20,17:49:00,4,Arsten,Bremen Metzer Straße,24.0,58,70
2024-01-20,17:49:00,4,Arsten,Bremen St. Joseph-Stift,25.0,64,76
2024-01-20,17:49:00,4,Arsten,Bremen Hollerallee,26.0,64,76
2024-01-20,17:49:00,4,Arsten,Bremen Parkstraße,27.0,64,70
2024-01-20,17:49:00,4,Arsten,Bremen Am Dobben,28.0,82,94
2024-01-20,17:49:00,4,Arsten,Bremen Rembertistraße,29.0,70,70
2024-01-20,17:49:00,4,Arsten,Bremen Hauptbahnhof,30.0,22,52
2024-01-20,17:49:00,4,Arsten,Bremen Herdentor,31.0,70,88
2024-01-20,17:49:00,4,Arsten,Bremen Schüsselkorb,32.0,40,58
2024-01-20,17:49:00,4,Arsten,Bremen Domsheide,33.0,22,52
2024-01-20,17:49:00,4,Arsten,Bremen Wilhelm-Kaisen-Brücke,34.0,70,82
2024-01-20,17:49:00,4,Arsten,Bremen Theater am Leibnizplatz,35.0,34,52
2024-01-20,17:49:00,4,Arsten,Bremen Rotes-Kreuz-Krankenhaus,36.0,76,88
2024-01-20,17:49:00,4,Arsten,Bremen Schwankhalle,37.0,64,76
2024-01-20,17:49:00,4,Arsten,Bremen Kirchweg,38.0,88,100
2024-01-20,17:49:00,4,Arsten,Bremen Rosenpfad,39.0,88,100
2024-01-20,17:49:00,4,Arsten,Bremen Am Dammacker,40.0,88,100
2024-01-20,17:49:00,4,Arsten,Bremen Huckelriede,41.0,34,52
2024-01-20,17:49:00,4,Arsten,Bremen Sielhof,42.0,64,76
2024-01-20,17:49:00,4,Arsten,Bremen Robert-Koch-Straße,43.0,70,82
2024-01-20,17:49:00,4,Arsten,Bremen Klinikum Links der Weser,44.0,76,88
2024-01-20,17:49:00,4,Arsten,Bremen Kattenturm-Mitte,45.0,40,52
2024-01-20,17:49:00,4,Arsten,Bremen Heukämpendamm,46.0,64,76
2024-01-20,17:49:00,4,Arsten,Bremen Twiedelftsweg,47.0,70,76
2024-01-20,17:49:00,4,Arsten,Bremen Arsten,48.0,52,0
2024-01-20,17:31:00,10,Gröpelingen,Bremen Sebaldsbrück (Bus+Tram),,0,50
2024-01-20,17:31:00,10,Gröpelingen,Bremen Schloßparkstraße,1.0,41,56
2024-01-20,17:31:00,10,Gröpelingen,Bremen Trinidadstraße,2.0,67,88
2024-01-20,17:31:00,10,Gröpelingen,Bremen Bahnhof Sebaldsbrück,3.0,85,111
2024-01-20,17:31:00,10,Gröpelingen,Bremen Föhrenstraße,4.0,148,150
2024-01-20,17:31:00,10,Gröpelingen,Bremen Malerstraße,5.0,150,166
2024-01-20,17:31:00,10,Gröpelingen,Bremen Ludwig-Quidde-Straße,6.0,125,144
2024-01-20,17:31:00,10,Gröpelingen,Bremen Bennigsenstraße,7.0,140,163
2024-01-20,17:31:00,10,Gröpelingen,Bremen Bei den Drei Pfählen,8.0,157,175
2024-01-20,17:31:00,10,Gröpelingen,Bremen Am Hulsberg,9.0,140,162
2024-01-20,17:31:00,10,Gröpelingen,Bremen St.-Jürgen-Straße,10.0,126,162
2024-01-20,17:31:00,10,Gröpelingen,Bremen Brunnenstraße,11.0,174,186
2024-01-20,17:31:00,10,Gröpelingen,Bremen Sielwall,12.0,192,204
2024-01-20,17:31:00,10,Gröpelingen,Bremen Humboldtstraße,13.0,150,162
2024-01-20,17:31:00,10,Gröpelingen,Bremen Am Dobben,14.0,150,162
2024-01-20,17:31:00,10,Gröpelingen,Bremen Hauptbahnhof,16.0,126,156
2024-01-20,17:31:00,10,Gröpelingen,Bremen Falkenstraße,17.0,150,162
2024-01-20,17:31:00,10,Gröpelingen,Bremen Daniel-von-Büren-Straße,18.0,162,174
2024-01-20,17:31:00,10,Gröpelingen,Bremen Doventorsteinweg,19.0,156,168
2024-01-20,17:31:00,10,Gröpelingen,Bremen Haferkamp,20.0,150,162
2024-01-20,17:31:00,10,Gröpelingen,Bremen Hansestraße,21.0,144,156
2024-01-20,17:31:00,10,Gröpelingen,Bremen Wartburgstraße,22.0,144,156
2024-01-20,17:31:00,10,Gröpelingen,Bremen Utbremer Straße,23.0,162,174
2024-01-20,17:31:00,10,Gröpelingen,Bremen Gustavstraße,24.0,144,156
2024-01-20,17:31:00,10,Gröpelingen,Bremen Bahnhof Walle,25.0,198,210
2024-01-20,17:31:00,10,Gröpelingen,Bremen Waller Straße,26.0,198,210
2024-01-20,17:31:00,10,Gröpelingen,Bremen Waller Friedhof,27.0,156,168
2024-01-20,17:31:00,10,Gröpelingen,Bremen Altenescher Straße,28.0,168,180
2024-01-20,17:31:00,10,Gröpelingen,Bremen Moorstraße,29.0,162,174
2024-01-20,17:31:00,10,Gröpelingen,Bremen Lindenhofstraße,30.0,186,198
2024-01-20,17:31:00,10,Gröpelingen,Bremen Gröpelingen,31.0,156,0
2024-01-20,17:13:00,3,Weserwehr,Bremen Domsheide,20.0,16,-13
2024-01-20,17:13:00,3,Weserwehr,Bremen Sielwall,20.0,464,476
2024-01-20,17:13:00,3,Weserwehr,Bremen Brunnenstraße,21.0,464,476
2024-01-20,17:13:00,3,Weserwehr,Bremen St.-Jürgen-Straße,22.0,410,434
2024-01-20,17:13:00,3,Weserwehr,Bremen wohninvest WESERSTADION,23.0,416,428
2024-01-20,17:13:00,3,Weserwehr,Bremen Nienburger Straße,24.0,422,434
2024-01-20,17:13:00,3,Weserwehr,Bremen Stader Straße/Hamburger Straße,25.0,428,440
2024-01-20,17:13:00,3,Weserwehr,Bremen Georg-Bitter-Straße,26.0,410,422
2024-01-20,17:13:00,3,Weserwehr,Bremen Hohwisch,27.0,410,422
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Gröpelingen,,0,92
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Karl-Bröger-Straße,1.0,128,140
2024-01-20,17:23:00,90,Neuenkirchen,Bremen DIAKO Bremen,2.0,122,134
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Am Fuchsberg,3.0,164,176
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Ritterhuder Heerstraße,4.0,167,227
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Dohlenstraße,5.0,215,227
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Von-Ossietzky-Straße,6.0,227,239
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Mittelsbürener Landstraße,7.0,245,257
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Am Geestkamp,8.0,215,227
2024-01-20,17:23:00,90,Neuenkirchen,Bremen An Smidts Park,9.0,262,274
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Burger Dorfstraße,10.0,250,262
2024-01-20,17:23:00,90,Neuenkirchen,Bremen-Burg(Bus),11.0,262,172
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Stader Landstraße,12.0,166,190
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Goldbergplatz,13.0,196,208
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Burgdammer Postweg,14.0,214,226
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Am Heidbergstift,15.0,202,214
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Rotdornallee,16.0,230,242
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Bahnhof Lesum,17.0,218,236
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Zum Kränholm,18.0,206,218
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Holthorster Weg,19.0,206,218
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Am Bahnhof St. Magnus,20.0,206,218
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Tannenhof,21.0,230,242
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Bahnhof Schönebeck,22.0,194,206
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Auf dem Krümpel,23.0,212,224
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Bahnhof Vegesack,24.0,206,176
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Gerhard-Rohlfs-Straße,25.0,194,206
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Gustav-Heinemann-Bürgerhaus,26.0,188,212
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Aumunder Heide,27.0,200,212
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Bahnhof Aumund,28.0,176,194
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Fährer Kämpe,29.0,164,176
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Blumenhorster Straße,30.0,176,188
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Löhstraße,31.0,176,188
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Bf Klinikum Bremen-Nord,32.0,158,176
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Bahnhof Blumenthal,33.0,176,86
2024-01-20,17:23:00,90,Neuenkirchen,Bremen-Blumenthal Markt,34.0,80,92
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Zum Donaufleet,35.0,98,104
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Fähre Blumenthal,36.0,86,98
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Rönnebecker Straße,37.0,92,98
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Dillener Park,38.0,92,104
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Buschdeel,39.0,86,86
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Hanfstraße,40.0,74,86
2024-01-20,17:23:00,90,Neuenkirchen,Bremen An der Amtsweide,41.0,74,86
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Wasserweg,42.0,86,92
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Fähre Farge,43.0,116,116
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Betonstraße,44.0,110,122
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Bahnhof Farge,45.0,98,110
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Wilhelm-Brandhorst-Straße,46.0,110,122
2024-01-20,17:23:00,90,Neuenkirchen,Bremen De Kreienbarg,47.0,92,104
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Hohenesch,48.0,110,110
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Rekumer Siel,49.0,134,134
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Vor den Wischen,50.0,116,116
2024-01-20,17:23:00,90,Neuenkirchen,Bremen Sandkuhlenweg,51.0,110,110
2024-01-20,17:23:00,90,Neuenkirchen,Neuenkirchen(Schwanewede) Marktplatz,54.0,86,92
2024-01-20,17:23:00,90,Neuenkirchen,Neuenkirchen(Schwanewede) Ahnten,55.0,74,86
2024-01-20,17:23:00,90,Neuenkirchen,Neuenkirchen(Schwanewede) Vorbruch,56.0,92,92
2024-01-20,17:23:00,90,Neuenkirchen,,57.0,86,0
2024-01-20,16:50:00,1,Huchting,Bremen Bf Mahndorf,,0,0
2024-01-20,16:50:00,1,Huchting,Bremen Nußhorn,1.0,0,6
2024-01-20,16:50:00,1,Huchting,Bremen Weserpark-Süd,2.0,-6,6
2024-01-20,16:50:00,1,Huchting,Bremen Weserpark,3.0,14,136
2024-01-20,16:50:00,1,Huchting,Bremen Werner-Steenken-Straße,4.0,153,165
2024-01-20,16:50:00,1,Huchting,Bremen Teneverstraße,5.0,165,171
2024-01-20,16:50:00,1,Huchting,Bremen Tenever-Zentrum,6.0,192,204
2024-01-20,16:50:00,1,Huchting,Bremen Neuwieder Straße,7.0,210,222
2024-01-20,16:50:00,1,Huchting,Bremen Engadiner Straße,8.0,210,222
2024-01-20,16:50:00,1,Huchting,Bremen Schweizer Eck,9.0,198,210
2024-01-20,16:50:00,1,Huchting,Bremen Graubündener Straße,10.0,222,234
2024-01-20,16:50:00,1,Huchting,Bremen Ellenerbrokstraße,11.0,204,216
2024-01-20,16:50:00,1,Huchting,Bremen Osterholzer Landstraße,12.0,228,240
2024-01-20,16:50:00,1,Huchting,Bremen Düsseldorfer Straße,13.0,216,228
2024-01-20,16:50:00,1,Huchting,Bremen Mülheimer Straße,14.0,225,255
2024-01-20,16:50:00,1,Huchting,Bremen Erkelenzer Straße,15.0,255,261
2024-01-20,16:50:00,1,Huchting,Bremen Kurt-Huber-Straße,16.0,237,249
2024-01-20,16:50:00,1,Huchting,Bremen Dietrich-Bonhoeffer-Straße,17.0,231,243
2024-01-20,16:50:00,1,Huchting,Bremen Carl-Goerdeler-Straße,18.0,266,278
2024-01-20,16:50:00,1,Huchting,Bremen Berliner Freiheit,19.0,272,296
2024-01-20,16:50:00,1,Huchting,Bremen Wilhelm-Leuschner-Straße,20.0,221,233
2024-01-20,16:50:00,1,Huchting,Bremen Polizeipräsidium,21.0,239,251
2024-01-20,16:50:00,1,Huchting,Bremen Julius-Brecht-Allee,22.0,184,202
2024-01-20,16:50:00,1,Huchting,Bremen Barbarossastraße,23.0,210,216
2024-01-20,16:50:00,1,Huchting,Bremen Kurfürstenallee,24.0,222,234
2024-01-20,16:50:00,1,Huchting,Bremen Kirchbachstraße,25.0,240,270
2024-01-20,16:50:00,1,Huchting,Bremen Metzer Straße,26.0,258,270
2024-01-20,16:50:00,1,Huchting,Bremen St. Joseph-Stift,27.0,264,276
2024-01-20,16:50:00,1,Huchting,Bremen Hollerallee,28.0,264,276
2024-01-20,16:50:00,1,Huchting,Bremen Parkstraße,29.0,264,270
2024-01-20,16:50:00,1,Huchting,Bremen Am Dobben,30.0,282,294
2024-01-20,16:50:00,1,Huchting,Bremen Rembertistraße,31.0,270,270
2024-01-20,16:50:00,1,Huchting,Bremen Hauptbahnhof,32.0,257,422
2024-01-20,16:50:00,1,Huchting,Bremen Am Wall,33.0,443,461
2024-01-20,16:50:00,1,Huchting,Bremen Am Brill (Bgm.-Smidt-Straße),34.0,451,542
2024-01-20,16:50:00,1,Huchting,Bremen Westerstraße,35.0,589,601
2024-01-20,16:50:00,1,Huchting,Bremen Hochschule Bremen,36.0,567,579
2024-01-20,16:50:00,1,Huchting,Bremen Pappelstraße,37.0,579,591
2024-01-20,16:50:00,1,Huchting,Bremen Neuenlander Straße,38.0,555,567
2024-01-20,16:50:00,1,Huchting,Bremen Duckwitzstraße,39.0,555,567
2024-01-20,16:50:00,1,Huchting,Bremen Solinger Straße,40.0,591,603
2024-01-20,16:50:00,1,Huchting,Bremen Bardenflethstraße,41.0,579,591
2024-01-20,16:50:00,1,Huchting,Bremen Norderländer Straße,42.0,585,597
2024-01-20,16:50:00,1,Huchting,Bremen Roland-Center,43.0,567,0
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Roland-Center,,0,0
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Norderländer Straße,1.0,0,12
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Bardenflethstraße,2.0,-12,0
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Solinger Straße,3.0,-6,6
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Duckwitzstraße,4.0,12,24
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Neuenlander Straße,5.0,62,74
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Pappelstraße,6.0,74,86
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Hochschule Bremen,7.0,32,44
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Westerstraße,8.0,56,68
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Am Brill (Bgm.-Smidt-Straße),9.0,50,121
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Am Wall,10.0,258,270
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Hauptbahnhof,11.0,180,210
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Rembertistraße,12.0,222,234
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Am Dobben,13.0,198,210
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Parkstraße,14.0,222,234
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Hollerallee,15.0,222,234
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen St. Joseph-Stift,16.0,222,234
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Metzer Straße,17.0,228,240
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Kirchbachstraße,18.0,192,210
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Kurfürstenallee,19.0,192,210
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Barbarossastraße,20.0,204,210
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Julius-Brecht-Allee,21.0,216,240
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Polizeipräsidium,22.0,198,228
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Wilhelm-Leuschner-Straße,23.0,222,234
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Berliner Freiheit,24.0,192,210
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Carl-Goerdeler-Straße,25.0,210,222
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Dietrich-Bonhoeffer-Straße,26.0,198,210
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Kurt-Huber-Straße,27.0,210,222
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Erkelenzer Straße,28.0,234,240
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Mülheimer Straße,29.0,234,246
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Düsseldorfer Straße,30.0,228,240
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Osterholzer Landstraße,31.0,228,240
2024-01-20,16:59:00,1,Bf Mahndorf,Bremen Ellenerbrokstraße,32.0,240,252
