Bremen-Burg(Bus),53.16061,8.704381,01:46:04,2024-03-04,night,44,44,0,,,
Bremen Steubenstraße,53.071445,8.863627,01:46:04,2024-03-04,night,16,16,0,,,
Bremen Dietrich-Bonhoeffer-Straße,53.078614,8.903285,01:46:04,2024-03-04,night,34,34,0,,,
Bremen Glockenstraße/Bf Hemelingen,53.055964,8.888368,01:46:04,2024-03-04,night,37,37,0,,,
Bremen Gottfried-Menken-Straße,53.062116,8.801724,01:46:04,2024-03-04,night,37,37,0,,,
Bremen Mülheimer Straße,53.074913,8.925897,01:46:04,2024-03-04,night,120,120,0,,,
Bremen An der Lehmkuhle,53.193711,8.566023,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Mühlenfeldstraße,53.089905,8.93411,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Hohweg,53.11159,8.797908,01:46:04,2024-03-04,night,77,77,0,,,
Bremen Lise-Meitner-Straße,53.103608,8.855622,01:46:04,2024-03-04,night,47,47,0,,,
Bremen Achterdiek,53.089206,8.900648,01:46:04,2024-03-04,night,33,33,0,,,
Bremen Munte,53.10478,8.840919,01:46:04,2024-03-04,night,50,50,0,,,
Bremen Agnes-Heineken-Straße,53.038759,8.832342,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Berliner Freiheit,53.079384,8.893002,01:46:04,2024-03-04,night,35,35,0,,,
Bremen Beim Kleinen Tagwerk,53.09658,8.909506,01:46:04,2024-03-04,night,48,48,0,,,
Bremen Beim Bohnenhof,53.051383,8.949641,01:46:04,2024-03-04,night,44,44,0,,,
Bremen Berufsbildungswerk,53.102639,8.859212,01:46:04,2024-03-04,night,34,34,0,,,
Schwanewede Insterburger Weg,53.219785,8.589594,01:46:04,2024-03-04,night,49,49,0,,,
Bremen Landrat-Berthold-Straße,53.197066,8.571969,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Ringofenstraße,53.207153,8.578497,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Wätjens Park,53.17999,8.588774,01:46:04,2024-03-04,night,55,55,0,,,
Bremen Fährgrund,53.175321,8.612803,01:46:04,2024-03-04,night,43,43,0,,,
Bremen Bremer Vulkan,53.177414,8.601612,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Bahnhof Vegesack,53.169621,8.627897,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Senator-Theil-Straße,53.037688,8.851272,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Stenumer Straße,53.054889,8.814727,01:46:04,2024-03-04,night,35,35,0,,,
Bremen Stellichter Straße,53.071641,8.882724,01:46:04,2024-03-04,night,28,28,0,,,
Bremen Deliusweg,53.089179,8.892313,01:46:04,2024-03-04,night,112,112,0,,,
Bremen Delfter Straße,53.043866,8.723196,01:46:04,2024-03-04,night,13,13,0,,,
Bremen Egestorff-Stiftung,53.057474,8.954588,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Düsseldorfer Straße,53.073339,8.930294,01:46:04,2024-03-04,night,45,45,0,,,
Bremen Hüttenhafen,53.131649,8.722021,01:46:04,2024-03-04,night,52,52,0,,,
Bremen Eggestedter Straße,53.191589,8.561986,01:46:04,2024-03-04,night,47,47,0,,,
Bremen Findorffallee,53.090284,8.813487,01:46:04,2024-03-04,night,29,29,0,,,
Bremen Fellendsweg,53.051538,8.839582,01:46:04,2024-03-04,night,43,43,0,,,
Bremen Fähre Farge,53.199224,8.526993,01:46:04,2024-03-04,night,56,56,0,,,
Bremen Morsumer Straße,53.02783,8.818821,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Am Geestkamp,53.147399,8.711405,01:46:04,2024-03-04,night,44,44,0,,,
Bremen Am Fuchsberg,53.129774,8.743113,01:46:04,2024-03-04,night,48,48,0,,,
Bremen Müdener Straße,53.074036,8.875811,01:46:04,2024-03-04,night,28,28,0,,,
Bremen Am Großen Kuhkamp,53.048153,8.950356,01:46:04,2024-03-04,night,44,44,0,,,
Bremen Am Fillerkamp,53.198973,8.5539,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Robert-Koch-Straße,53.043,8.824685,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Theater am Goetheplatz,53.072382,8.816868,01:46:04,2024-03-04,night,22,22,0,,,
Bremen Weserpark-Süd,53.046294,8.957571,01:46:04,2024-03-04,night,47,47,0,,,
Bremen Theodor-Heuss-Allee,53.088125,8.808212,01:46:04,2024-03-04,night,29,29,0,,,
Bremen Knoops Park,53.165632,8.67699,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Kluvenhagener Straße,53.038307,8.939628,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Kleine Marschstraße,53.040635,8.883995,01:46:04,2024-03-04,night,50,50,0,,,
Bremen Süntelstraße,53.039767,8.908775,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Universität-Nord,53.11064,8.854691,01:46:04,2024-03-04,night,52,52,0,,,
Bremen Kattenturm-Mitte,53.035323,8.826916,01:46:04,2024-03-04,night,40,40,0,,,
Bremen Doventor,53.083948,8.797781,01:46:04,2024-03-04,night,20,20,0,,,
Bremen Dortmunder Straße,53.059135,8.778001,01:46:04,2024-03-04,night,44,44,0,,,
Bremen Fährer Kämpe,53.184281,8.613111,01:46:04,2024-03-04,night,43,43,0,,,
Bremen Fähre Blumenthal,53.183148,8.562472,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Betriebshof Blumenthal,53.193581,8.56044,01:46:04,2024-03-04,night,47,47,0,,,
Bremen Rönnebecker Straße,53.185739,8.555946,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Krefelder Straße,53.071128,8.929917,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Krimpelweg,53.043223,8.816081,01:46:04,2024-03-04,night,50,50,0,,,
Bremen Burgdammer Ring,53.169682,8.712631,01:46:04,2024-03-04,night,47,47,0,,,
Bremen Friedrich-Karl-Straße,53.075347,8.844205,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Friedhof Huckelriede,53.050376,8.828599,01:46:04,2024-03-04,night,37,37,0,,,
Bremen Friedrich-Mißler-Straße,53.08715,8.871199,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Riespot,53.129117,8.711446,01:46:04,2024-03-04,night,52,52,0,,,
Bremen Riedemannstraße,53.135024,8.715458,01:46:04,2024-03-04,night,52,52,0,,,
Bremen Klinikum Bremen-Ost,53.066199,8.943872,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Burger Dorfstraße,53.155015,8.70459,01:46:04,2024-03-04,night,44,44,0,,,
Bremen Brünsweg,53.044354,8.897381,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Fresenbergstraße,53.18387,8.573123,01:46:04,2024-03-04,night,37,37,0,,,
Bremen Friedhof Huchting,53.038981,8.728576,01:46:04,2024-03-04,night,34,34,0,,,
Bremen St.-Magnus-Straße,53.092578,8.784457,01:46:04,2024-03-04,night,29,29,0,,,
Bremen Sandkuhlenweg,53.225303,8.510034,01:46:04,2024-03-04,night,53,53,0,,,
Bremen Hermann-Osterloh-Straße,53.039052,8.932274,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Hermann-Koenen-Straße,53.071088,8.916126,01:46:04,2024-03-04,night,43,43,0,,,
Bremen Hermann-Helms-Straße,53.033495,8.850653,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Hermann-Funk-Straße,53.056807,8.880991,01:46:04,2024-03-04,night,44,44,0,,,
Bremen Brandenburger Straße,53.082128,8.867423,01:46:04,2024-03-04,night,57,57,0,,,
Bremen Brunnenstraße,53.072248,8.82864,01:46:04,2024-03-04,night,22,22,0,,,
Bremen Ruppertshainer Straße,53.044297,8.922371,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Rotterdamer Straße,53.040909,8.731048,01:46:04,2024-03-04,night,43,43,0,,,
Bremen Rotdornallee,53.173313,8.688119,01:46:04,2024-03-04,night,79,79,0,,,
Bremen Saarstraße,53.059599,8.90939,01:46:04,2024-03-04,night,33,33,0,,,
Bremen Herbststraße,53.090874,8.805639,01:46:04,2024-03-04,night,34,34,0,,,
Bremen Herbartstraße,53.188459,8.640607,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Bf Klinikum Bremen-Nord,53.183616,8.595786,01:46:04,2024-03-04,night,35,35,0,,,
Bremen Panrepel-Süd,53.042473,8.961146,01:46:04,2024-03-04,night,49,49,0,,,
Bremen Panrepel-Nord,53.045949,8.965827,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Otto-Braun-Straße,53.086101,8.886604,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Parkallee,53.099188,8.837012,01:46:04,2024-03-04,night,50,50,0,,,
Bremen Hohenhorster Weg,53.044809,8.736153,01:46:04,2024-03-04,night,43,43,0,,,
Bremen Holsteiner Straße,53.103246,8.794121,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Ermlandstraße,53.196601,8.549472,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Colshornstraße,53.038246,8.925009,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Im Holze,53.099087,8.921967,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Im Holter Feld,53.071527,8.902785,01:46:04,2024-03-04,night,50,50,0,,,
Bremen Carl-Hurtzig-Straße,53.055035,8.739491,01:46:04,2024-03-04,night,52,52,0,,,
Bremen Carl-Goerdeler-Straße,53.079302,8.896774,01:46:04,2024-03-04,night,35,35,0,,,
Bremen Campingplatz,53.115035,8.833152,01:46:04,2024-03-04,night,52,52,0,,,
Bremen Christernstraße,53.054497,8.894109,01:46:04,2024-03-04,night,34,34,0,,,
Bremen Bottroper Straße,53.071947,8.920571,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Borgwardstraße,53.045739,8.844893,01:46:04,2024-03-04,night,45,45,0,,,
Bremen Karl-Peters-Straße,53.095457,8.782206,01:46:04,2024-03-04,night,29,29,0,,,
Bremen Karl-Bröger-Straße,53.124857,8.7489,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Auf dem Pasch,53.167455,8.685111,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Auf dem Krümpel,53.173164,8.640018,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Ascherfeld,53.178477,8.624792,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Auf der Sandhöhe,53.080088,8.709937,01:46:04,2024-03-04,night,58,58,0,,,
Bremen Osterhop,53.052712,8.8993,01:46:04,2024-03-04,night,29,29,0,,,
Bremen Osterholzer Landstraße,53.074053,8.936052,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Ostwaldstraße,53.111033,8.892938,01:46:04,2024-03-04,night,47,47,0,,,
Bremen Hohenesch,53.21337,8.511061,01:46:04,2024-03-04,night,50,50,0,,,
Bremen Poggenburg,53.065226,8.932828,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Piependamm,53.041519,8.850432,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Hannoversche Straße,53.055731,8.884861,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Hanfstraße,53.191441,8.53842,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Hakenwehrstraße,53.189758,8.571367,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Hansestraße,53.091659,8.791314,01:46:04,2024-03-04,night,32,32,0,,,
Bremen Polizeipräsidium,53.079174,8.878882,01:46:04,2024-03-04,night,34,34,0,,,
Bremen Helene-Lange-Straße,53.050944,8.836268,01:46:04,2024-03-04,night,43,43,0,,,
Bremen Kapitän-König-Weg,53.101114,8.916252,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Arster Kirche,53.030817,8.850603,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Arensburgstraße,53.078505,8.855109,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Wasserturm,53.186622,8.572564,01:46:04,2024-03-04,night,37,37,0,,,
Bremen Weidedamm-Süd,53.096293,8.819184,01:46:04,2024-03-04,night,40,40,0,,,
Bremen Bruchhauser Straße,53.039086,8.834853,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Huckelriede,53.051804,8.819524,01:46:04,2024-03-04,night,20,20,0,,,
Bremen Willigstraße,53.059,8.80887,01:46:04,2024-03-04,night,37,37,0,,,
Bremen August-Hinrichs-Straße,53.060767,8.804383,01:46:04,2024-03-04,night,37,37,0,,,
Bremen Arster Landstraße,53.028031,8.849956,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Arster Hemm,53.024278,8.859401,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Universität-Süd,53.105197,8.850888,01:46:04,2024-03-04,night,47,47,0,,,
Bremen Arsterdamm,53.046718,8.818351,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Harriersand,53.057678,8.728489,01:46:04,2024-03-04,night,52,52,0,,,
Bremen Brüsseler Straße,53.056144,8.716162,01:46:04,2024-03-04,night,13,13,0,,,
Bremen Soester Straße,53.034094,8.81067,01:46:04,2024-03-04,night,35,44,20.45,,,
Bremen Marßel,53.178579,8.724093,01:46:04,2024-03-04,night,57,57,0,,,
Bremen Mercedes-Benz Tor 7,53.062863,8.913942,01:46:04,2024-03-04,night,43,43,0,,,
Bremen Roland-Center,53.048336,8.741268,01:46:04,2024-03-04,night,43,43,0,,,
Bremen Philipp-Scheidemann-Straße,53.085865,8.879448,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Haferwende,53.111887,8.878577,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Habenhauser Brückenstraße,53.050319,8.847649,01:46:04,2024-03-04,night,47,47,0,,,
Bremen Waller Ring,53.098533,8.776565,01:46:04,2024-03-04,night,49,49,0,,,
Bremen Marschstraße,53.047316,8.892916,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Pfarrfeldsweg,53.045353,8.851022,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Neuwieder Straße,53.066796,8.96154,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Norderländer Straße,53.058464,8.758757,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Heisiusstraße,53.039044,8.916285,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Heinrich-Hertz-Straße,53.082918,8.874987,01:46:04,2024-03-04,night,40,40,0,,,
Bremen Heiligenbergstraße,53.053487,8.953382,01:46:04,2024-03-04,night,44,44,0,,,
Bremen Helsingborger Straße,53.178584,8.71919,01:46:04,2024-03-04,night,57,57,0,,,
Bremen Grenzwehr,53.068245,8.938981,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Neue Vahr Nord,53.086163,8.896131,01:46:04,2024-03-04,night,112,112,0,,,
Bremen Stehnckenshoff,53.168762,8.695165,01:46:04,2024-03-04,night,35,35,0,,,
Bremen Staustraße,53.04662,8.859413,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Mittelshuchtinger Dorfstraße,53.056921,8.72305,01:46:04,2024-03-04,night,52,52,0,,,
Bremen Modersohnweg,53.094139,8.914759,01:46:04,2024-03-04,night,48,48,0,,,
Bremen Stadtwaldsee,53.114889,8.837954,01:46:04,2024-03-04,night,52,52,0,,,
Bremen Meyerstraße,53.064636,8.797028,01:46:04,2024-03-04,night,37,37,0,,,
Bremen Paul-Feller-Straße,53.055847,8.795915,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Nedderland,53.092271,8.909687,01:46:04,2024-03-04,night,37,37,0,,,
Bremen Nauheimer Straße,53.044673,8.915057,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Neuenlander Straße,53.066911,8.782459,01:46:04,2024-03-04,night,30,30,0,,,
Bremen Eppenhainer Straße,53.041521,8.931657,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Engadiner Straße,53.066433,8.95569,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Emmentaler Straße,53.069544,8.93453,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Erkelenzer Straße,53.077937,8.920951,01:46:04,2024-03-04,night,120,120,0,,,
Bremen Zum Kränholm,53.172469,8.67981,01:46:04,2024-03-04,night,45,45,0,,,
Bremen Zum Huchtinger Bahnhof,53.05814,8.735178,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Zum Donaufleet,53.181632,8.567805,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Stader Straße/Hamburger Straße,53.068065,8.84893,01:46:04,2024-03-04,night,32,32,0,,,
Bremen Stackkamp,53.040671,8.904561,01:46:04,2024-03-04,night,41,41,0,,,
Bremen Loignystraße,53.082555,8.860005,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Löhstraße,53.184836,8.59781,01:46:04,2024-03-04,night,43,43,0,,,
Bremen Lohmannstraße,53.09316,8.803987,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Oslebshauser Landstraße,53.128701,8.729345,01:46:04,2024-03-04,night,61,61,0,,,
Bremen Ohmstraße,53.109118,8.891121,01:46:04,2024-03-04,night,47,47,0,,,
Bremen Obervielander Straße,53.051864,8.740732,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Oewerweg,53.062134,8.931654,01:46:04,2024-03-04,night,36,36,0,,,
Brinkum(Stuhr) IKEA/Marktkauf,53.027399,8.802063,01:46:04,2024-03-04,night,62,62,0,,,
Bremen Rastenburger Straße,53.21403,8.583092,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Am Dobben,53.078596,8.823672,01:46:04,2024-03-04,night,21,21,0,,,
Bremen Kirchbachstraße,53.085023,8.849847,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Hohenbuchener Straße,53.21098,8.579634,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Höger Weg,53.115513,8.894018,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Bockhorner Weg,53.192655,8.574816,01:46:04,2024-03-04,night,47,47,0,,,
Bremen Martin-Luther-Straße,53.188353,8.577122,01:46:04,2024-03-04,night,44,44,0,,,
Bremen Steenkuhlenweg,53.202561,8.571028,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Hegeweg,53.20506,8.574616,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Bahnhof Lesum,53.171129,8.684687,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Bardenflethstraße,53.060398,8.765164,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Verdunstraße,53.081052,8.843632,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Flämische Straße,53.052665,8.715193,01:46:04,2024-03-04,night,13,13,0,,,
Bremen Brenningstraße,53.037378,8.837386,01:46:04,2024-03-04,night,38,38,0,,,
Bremen-Lesum Kirche,53.169581,8.688774,01:46:04,2024-03-04,night,35,35,0,,,
Bremen Klinikum Haupteingang,53.036445,8.817585,01:46:04,2024-03-04,night,44,44,0,,,
Bremen Burgdammer Postweg,53.175454,8.706396,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Weidedamm-Nord,53.099911,8.820266,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Kattenescher Weg,53.030449,8.81252,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Stedinger Brücke,53.094546,8.6664,01:46:04,2024-03-04,night,58,58,0,,,
Bremen Luley,53.088707,8.674244,01:46:04,2024-03-04,night,58,58,0,,,
Bremen Stellfeldsweg,53.086236,8.690978,01:46:04,2024-03-04,night,58,58,0,,,
Bremen-Strom Schule,53.083275,8.701513,01:46:04,2024-03-04,night,58,58,0,,,
Bremen Köhler Brücke,53.076718,8.722993,01:46:04,2024-03-04,night,58,58,0,,,
Bremen Bakeweg,53.092162,8.7508,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Roccoweg,53.094408,8.748123,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Wildeshauser Straße,53.082939,8.768963,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Rablinghausen,53.096063,8.746105,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Hemmstraße,53.094805,8.80845,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Utbremer Ring,53.098252,8.812582,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Innsbrucker Straße,53.101476,8.814684,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Rudolf-Alexander-Schröder-Straße,53.100837,8.817501,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Hohentorsplatz,53.072895,8.788779,01:46:04,2024-03-04,night,28,28,0,,,
Bremen Bahnhof Neustadt,53.075635,8.784052,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Huder Straße,53.079615,8.776158,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Dötlinger Straße,53.081692,8.772089,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Rechtenflether Straße,53.084331,8.766262,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Woltmershauser Friedhof,53.087386,8.76182,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Stromer Straße,53.088699,8.7536,01:46:04,2024-03-04,night,32,32,0,,,
Bremen Neuer Schutzdeich,53.085894,8.752739,01:46:04,2024-03-04,night,32,32,0,,,
Bremen Neustädter Hafen,53.088685,8.744386,01:46:04,2024-03-04,night,56,56,0,,,
Bremen Klärwerk,53.110187,8.716313,01:46:04,2024-03-04,night,53,53,0,,,
Bremen-Seehausen Schule,53.110894,8.709551,01:46:04,2024-03-04,night,55,55,0,,,
Bremen Ortsamt Seehausen,53.11568,8.704411,01:46:04,2024-03-04,night,53,53,0,,,
Bremen Kriegerdenkmal,53.116712,8.700237,01:46:04,2024-03-04,night,53,53,0,,,
Bremen Hasenbüren Hagens,53.116538,8.697117,01:46:04,2024-03-04,night,53,53,0,,,
Bremen Am Glockenstein,53.116764,8.690902,01:46:04,2024-03-04,night,53,53,0,,,
Bremen Stumper,53.116457,8.683115,01:46:04,2024-03-04,night,55,55,0,,,
Bremen Wessels,53.117578,8.678985,01:46:04,2024-03-04,night,55,55,0,,,
Bremen Hasenbürener Deich,53.119649,8.674182,01:46:04,2024-03-04,night,55,55,0,,,
Bremen Hasenbüren,53.120653,8.671538,01:46:04,2024-03-04,night,55,55,0,,,
Bremen Güterbahnhof Grolland,53.0795,8.741807,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Stromer Berg,53.079807,8.73703,01:46:04,2024-03-04,night,53,53,0,,,
Bremen Ludwig-Erhard-Straße,53.081246,8.730619,01:46:04,2024-03-04,night,103,103,0,,,
Bremen GVZ-Verkehrsgewerbe Ost,53.083494,8.723576,01:46:04,2024-03-04,night,103,103,0,,,
Bremen GVZ-Zentralbereich,53.085385,8.717639,01:46:04,2024-03-04,night,103,103,0,,,
Bremen Senator-Harmssen-Straße,53.087546,8.711909,01:46:04,2024-03-04,night,103,103,0,,,
Bremen Albert-Bote-Straße,53.090322,8.704472,01:46:04,2024-03-04,night,103,103,0,,,
Bremen Erich-Kühlmann-Straße,53.094089,8.699587,01:46:04,2024-03-04,night,103,103,0,,,
Bremen Senator-Mester-Straße,53.094537,8.709992,01:46:04,2024-03-04,night,58,58,0,,,
Bremen Mühlenhauser Fleet,53.097927,8.718535,01:46:04,2024-03-04,night,53,53,0,,,
Bremen Akazienstraße,53.078266,8.780314,01:46:04,2024-03-04,night,36,36,0,,,
Bremen Parsevalstraße,53.067143,8.887862,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Stahlwerk Tor 1,53.138303,8.714133,01:46:04,2024-03-04,night,33,33,0,,,
Bremen-Farge Fähranleger,53.198499,8.518854,01:46:04,2024-03-04,night,36,36,0,,,
Bremen-Blumenthal Fähranleger,53.181835,8.560894,01:46:04,2024-03-04,night,51,51,0,,,
Bremen-Vegesack Fähranleger,53.168582,8.622395,01:46:04,2024-03-04,night,34,34,0,,,
Brinkum(Stuhr) Schule Brunnenweg,53.005347,8.776305,01:46:04,2024-03-04,night,48,48,0,,,
Brinkum(Stuhr) Am Bahnhof,53.014159,8.784592,01:46:04,2024-03-04,night,50,50,0,,,
Brinkum(Stuhr) Magdeburger Straße,53.014614,8.777611,01:46:04,2024-03-04,night,50,50,0,,,
Brinkum(Stuhr) Schule Feldstraße,53.011508,8.786621,01:46:04,2024-03-04,night,40,40,0,,,
Bremen Ludwig-von-Kapff-Straße,53.03218,8.885225,01:46:04,2024-03-04,night,50,50,0,,,
Bremen Walther-Jacobs-Straße,53.034791,8.885128,01:46:04,2024-03-04,night,48,48,0,,,
Bremen Neuenkirchener Weg,53.201683,8.560562,01:46:04,2024-03-04,night,38,38,0,,,
Bremen Köhlhorster Straße,53.199311,8.563063,01:46:04,2024-03-04,night,37,37,0,,,
Bremen Vorberger Straße,53.19698,8.565518,01:46:04,2024-03-04,night,38,38,0,,,
Schwanewede Dreienkamp,53.222271,8.599175,01:46:04,2024-03-04,night,41,41,0,,,
Schwanewede Eichengrund,53.224913,8.59921,01:46:04,2024-03-04,night,41,41,0,,,
Schwanewede Am Markt,53.22186,8.59456,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Holthorster Weg,53.17346,8.675907,01:46:04,2024-03-04,night,45,45,0,,,
Bremen Blumenkamp,53.168617,8.661512,01:46:04,2024-03-04,night,79,79,0,,,
Bremen Richthofenstraße,53.163958,8.661774,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Finkenschlag,53.163568,8.657023,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Taunusstraße,53.164271,8.651447,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Seefahrtstraße,53.16492,8.646217,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Schönebecker Straße,53.166745,8.637522,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Grohn-Markt,53.167045,8.631187,01:46:04,2024-03-04,night,46,46,0,,,
Bremen Aumunder Heide,53.178094,8.618798,01:46:04,2024-03-04,night,33,33,0,,,
Bremen Bahnhof Aumund,53.183713,8.618878,01:46:04,2024-03-04,night,33,33,0,,,
Bremen Carsten-Dreßler-Straße,53.033829,8.844585,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Albert-Bischof-Straße,53.117864,8.906101,01:46:04,2024-03-04,night,30,30,0,,,
Bremen Bürgermeister-Kaisen-Allee,53.120951,8.899986,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Martinistraße,53.076764,8.803639,01:46:04,2024-03-04,night,18,18,0,,,
Bremen Louise-Böhm-Weg,53.118985,8.908503,01:46:04,2024-03-04,night,30,30,0,,,
Bremen Schöpfwerk,53.101872,8.671316,01:46:04,2024-03-04,night,53,53,0,,,
Bremen Ricarda-Huch-Straße,53.101558,8.816116,01:46:04,2024-03-04,night,62,62,0,,,
Bremen Schulzentrum Lerchenstraße,53.192248,8.627739,01:46:04,2024-03-04,night,42,42,0,,,
Bremen Hochschule für Künste,53.097677,8.76963,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Emmastraße/Bürgerpark,53.094535,8.833433,01:46:04,2024-03-04,night,51,51,0,,,
Bremen Ahrensstraße,53.086041,8.747544,01:46:04,2024-03-04,night,56,56,0,,,
Bremen Busestraße/Bürgerpark,53.097139,8.835355,01:46:04,2024-03-04,night,50,50,0,,,
Bremen Georg-Henschel-Straße,53.087941,8.736353,01:46:04,2024-03-04,night,56,56,0,,,
Bremen Senator-Nolting-Hauff-Straße,53.099729,8.704085,01:46:04,2024-03-04,night,57,57,0,,,
Bremen Auf dem Bockhorn,53.213053,8.585265,01:46:04,2024-03-04,night,54,54,0,,,
Bremen Martinshof Aumund,53.181932,8.630764,01:46:04,2024-03-04,night,39,39,0,,,
Bremen Celsiusstraße,53.109664,8.848001,01:46:04,2024-03-04,night,52,52,0,,,
Bremen Kuhgrabenweg,53.113815,8.844014,01:46:04,2024-03-04,night,52,52,0,,,
Neuenkirchen(Schwanewede) Ahnten,53.234221,8.521228,01:46:04,2024-03-04,night,64,64,0,,,
Bremen Im Achterkamp,53.089569,8.901573,01:46:04,2024-03-04,night,35,35,0,,,
