"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000009033897,000009033897,2,60,,,,
000009033898,000009033898,2,180,,,,
000009033900,000009033900,2,60,,,,
000009033901,000009033901,2,180,,,,
000009033902,000009033902,2,60,,,,
000009033903,000009033903,2,60,,,,
000009033904,000009033904,2,60,,,,
000009033905,000009033905,2,60,,,,
000009033906,000009033906,2,180,,,,
000009033907,000009033907,2,60,,,,
000009033908,000009033908,2,60,,,,
000009033909,000009033909,2,60,,,,
000009033910,000009033910,2,60,,,,
000009033912,000009033912,2,180,,,,
000009033913,000009033913,2,180,,,,
000009033914,000009033914,2,120,,,,
000009033916,000009033916,2,60,,,,
000009033917,000009033917,2,60,,,,
000009033918,000009033918,2,60,,,,
000009033920,000009033920,2,180,,,,
000009033921,000009033921,2,120,,,,
000009033922,000009033922,2,60,,,,
000009033923,000009033923,2,180,,,,
000009033924,000009033924,2,180,,,,
000009033925,000009033925,2,60,,,,
000009033926,000009033926,2,60,,,,
000009033927,000009033927,2,60,,,,
000009033928,000009033928,2,60,,,,
000009033930,000009033930,2,60,,,,
000009033931,000009033931,2,120,,,,
000009033932,000009033932,2,60,,,,
000009033933,000009033933,2,60,,,,
000009033935,000009033935,2,60,,,,
000009033936,000009033936,2,60,,,,
000009033938,000009033938,2,60,,,,
000009033939,000009033939,2,60,,,,
000009033940,000009033940,2,60,,,,
000009033942,000009033942,2,180,,,,
000009033943,000009033943,2,120,,,,
000009033944,000009033944,2,60,,,,
000009033946,000009033946,2,60,,,,
000009033947,000009033947,2,180,,,,
000009033948,000009033948,2,120,,,,
000009033949,000009033949,2,180,,,,
000009033950,000009033950,2,60,,,,
000009033951,000009033951,2,60,,,,
000009033952,000009033952,2,180,,,,
000009033954,000009033954,2,60,,,,
000009033956,000009033956,2,60,,,,
000009033958,000009033958,2,60,,,,
000009033959,000009033959,2,180,,,,
000009033960,000009033960,2,60,,,,
000009033961,000009033961,2,60,,,,
000009033962,000009033962,2,60,,,,
000009033963,000009033963,2,60,,,,
000009033965,000009033965,2,60,,,,
000009033966,000009033966,2,60,,,,
000009033967,000009033967,2,60,,,,
000009033968,000009033968,2,60,,,,
000009033969,000009033969,2,60,,,,
000009033970,000009033970,2,60,,,,
000009033971,000009033971,2,60,,,,
000009033972,000009033972,2,120,,,,
000009033973,000009033973,2,60,,,,
000009033974,000009033974,2,180,,,,
000009033975,000009033975,2,120,,,,
000009033976,000009033976,2,120,,,,
000009033977,000009033977,2,60,,,,
000009033978,000009033978,2,180,,,,
000009033979,000009033979,2,180,,,,
000009033980,000009033980,2,60,,,,
000009033981,000009033981,2,60,,,,
000009033982,000009033982,2,180,,,,
000009033983,000009033983,2,60,,,,
000009033984,000009033984,2,60,,,,
000009033985,000009033985,2,180,,,,
000009033986,000009033986,2,120,,,,
000009033987,000009033987,2,180,,,,
000009033988,000009033988,2,60,,,,
000009033990,000009033990,2,180,,,,
000009033991,000009033991,2,60,,,,
000009033992,000009033992,2,60,,,,
000009033993,000009033993,2,180,,,,
000009033994,000009033994,2,180,,,,
000009033995,000009033995,2,180,,,,
000009033996,000009033996,2,60,,,,
000009033997,000009033997,2,180,,,,
000009033998,000009033998,2,60,,,,
000009034000,000009034000,2,180,,,,
000009034001,000009034001,2,60,,,,
000009034002,000009034002,2,60,,,,
000009034003,000009034003,2,60,,,,
000009034004,000009034004,2,60,,,,
000009034005,000009034005,2,120,,,,
000009034006,000009034006,2,60,,,,
000009034007,000009034007,2,60,,,,
000009034008,000009034008,2,180,,,,
000009034009,000009034009,2,60,,,,
000009034010,000009034010,2,60,,,,
000009034012,000009034012,2,60,,,,
000009034013,000009034013,2,60,,,,
000009034014,000009034014,2,60,,,,
000009034015,000009034015,2,120,,,,
000009034016,000009034016,2,60,,,,
000009034018,000009034018,2,180,,,,
000009034019,000009034019,2,60,,,,
000009034020,000009034020,2,60,,,,
000009034021,000009034021,2,120,,,,
000009034022,000009034022,2,120,,,,
000009034023,000009034023,2,180,,,,
000009034024,000009034024,2,180,,,,
000009034025,000009034025,2,180,,,,
000009034026,000009034026,2,60,,,,
000009034027,000009034027,2,180,,,,
000009034029,000009034029,2,120,,,,
000009034030,000009034030,2,60,,,,
000009034031,000009034031,2,60,,,,
000009034032,000009034032,2,180,,,,
000009034033,000009034033,2,60,,,,
000009034034,000009034034,2,60,,,,
000009034035,000009034035,2,180,,,,
000009034036,000009034036,2,60,,,,
000009034039,000009034039,2,60,,,,
000009034040,000009034040,2,60,,,,
000009034041,000009034041,2,180,,,,
000009034042,000009034042,2,120,,,,
000009034043,000009034043,2,120,,,,
000009034044,000009034044,2,60,,,,
000009034045,000009034045,2,60,,,,
000009034046,000009034046,2,60,,,,
000009034047,000009034047,2,60,,,,
000009034048,000009034048,2,180,,,,
000009034049,000009034049,2,60,,,,
000009034050,000009034050,2,60,,,,
000009034051,000009034051,2,120,,,,
000009034052,000009034052,2,60,,,,
000009034053,000009034053,2,60,,,,
000009034054,000009034054,2,60,,,,
000009034055,000009034055,2,60,,,,
000009034056,000009034056,2,60,,,,
000009034057,000009034057,2,60,,,,
000009034058,000009034058,2,60,,,,
000009034059,000009034059,2,60,,,,
000009034060,000009034060,2,60,,,,
000009034062,000009034062,2,60,,,,
000009034063,000009034063,2,60,,,,
000009034064,000009034064,2,180,,,,
000009034065,000009034065,2,60,,,,
000009034066,000009034066,2,60,,,,
000009034067,000009034067,2,60,,,,
000009034068,000009034068,2,60,,,,
000009034069,000009034069,2,180,,,,
000009034070,000009034070,2,60,,,,
000009034071,000009034071,2,60,,,,
000009034072,000009034072,2,60,,,,
000009034073,000009034073,2,60,,,,
000009034074,000009034074,2,60,,,,
000009034075,000009034075,2,60,,,,
000009034076,000009034076,2,60,,,,
000009034077,000009034077,2,180,,,,
000009034078,000009034078,2,60,,,,
000009034079,000009034079,2,60,,,,
000009034080,000009034080,2,60,,,,
000009034081,000009034081,2,60,,,,
000009034082,000009034082,2,60,,,,
000009034083,000009034083,2,60,,,,
000009034084,000009034084,2,180,,,,
000009034085,000009034085,2,180,,,,
000009034086,000009034086,2,180,,,,
000009034088,000009034088,2,180,,,,
000009034090,000009034090,2,60,,,,
000009034091,000009034091,2,120,,,,
000009034092,000009034092,2,60,,,,
000009034093,000009034093,2,180,,,,
000009034094,000009034094,2,180,,,,
000009034095,000009034095,2,180,,,,
000009034096,000009034096,2,180,,,,
000009034097,000009034097,2,60,,,,
000009034098,000009034098,2,180,,,,
000009034099,000009034099,2,180,,,,
000009034139,000009034139,2,120,,,,
000009034140,000009034140,2,120,,,,
000009034163,000009034163,2,120,,,,
000009034175,000009034175,2,120,,,,
000009034176,000009034176,2,120,,,,
000009034190,000009034190,2,120,,,,
000009034446,000009034446,2,120,,,,
000009034447,000009034447,2,120,,,,
000009034448,000009034448,2,120,,,,
000009034449,000009034449,2,120,,,,
000009034450,000009034450,2,120,,,,
000009034451,000009034451,2,120,,,,
000009034452,000009034452,2,120,,,,
000009034453,000009034453,2,120,,,,
000009034454,000009034454,2,180,,,,
000009034455,000009034455,2,120,,,,
000009034458,000009034458,2,120,,,,
000009034497,000009034497,2,120,,,,
000009034503,000009034503,2,120,,,,
000009034504,000009034504,2,120,,,,
000009034505,000009034505,2,120,,,,
000009034507,000009034507,2,120,,,,
000009034510,000009034510,2,120,,,,
000009034512,000009034512,2,120,,,,
000009034517,000009034517,2,120,,,,
000009034528,000009034528,1,,,,,
000009034529,000009034529,1,,,,,
000009034530,000009034530,1,,,,,
000009034531,000009034531,1,,,,,
000009034536,000009034536,2,120,,,,
000009034537,000009034537,2,120,,,,
000009034538,000009034538,2,120,,,,
000009034539,000009034539,2,120,,,,
000009034540,000009034540,2,120,,,,
000009034541,000009034541,2,120,,,,
000009034542,000009034542,2,120,,,,
000009034549,000009034549,2,180,,,,
000009034550,000009034550,2,180,,,,
000009034551,000009034551,2,120,,,,
000009034552,000009034552,2,180,,,,
000009034554,000009034554,2,180,,,,
000009034555,000009034555,2,180,,,,
000009034556,000009034556,2,180,,,,
000009034558,000009034558,2,180,,,,
000009034566,000009034566,2,120,,,,
000009034570,000009034570,2,120,,,,
000009034571,000009034571,2,120,,,,
000009034572,000009034572,2,120,,,,
000009034573,000009034573,2,120,,,,
000009034574,000009034574,2,120,,,,
000009034575,000009034575,2,120,,,,
000009034576,000009034576,2,120,,,,
000009034577,000009034577,2,120,,,,
000009034578,000009034578,2,120,,,,
000009034579,000009034579,2,120,,,,
000009034580,000009034580,2,120,,,,
000009034581,000009034581,2,120,,,,
000009034582,000009034582,2,120,,,,
000009034583,000009034583,2,120,,,,
000009034585,000009034585,2,120,,,,
000009034586,000009034586,2,120,,,,
000009034601,000009034601,2,120,,,,
000009034627,000009034627,2,120,,,,
000009034628,000009034628,2,120,,,,
000009034629,000009034629,2,120,,,,
000009034631,000009034631,2,120,,,,
000009034633,000009034633,2,120,,,,
000009034636,000009034636,2,120,,,,
000009034637,000009034637,2,120,,,,
000009034688,000009034688,2,180,,,,
000009034689,000009034689,2,180,,,,
000009034690,000009034690,2,180,,,,
000009034691,000009034691,2,180,,,,
000009034692,000009034692,2,180,,,,
000009034693,000009034693,2,180,,,,
000009034694,000009034694,2,120,,,,
000009034697,000009034697,2,120,,,,
000009034698,000009034698,2,120,,,,
000009034699,000009034699,2,120,,,,
000009034700,000009034700,2,120,,,,
000009034709,000009034709,2,120,,,,
000009034710,000009034710,2,120,,,,
000009034711,000009034711,2,120,,,,
000009034712,000009034712,2,120,,,,
000009034728,000009034728,2,120,,,,
000009034729,000009034729,2,120,,,,
000009034739,000009034739,2,120,,,,
000009034740,000009034740,2,120,,,,
000009034741,000009034741,2,120,,,,
000009034744,000009034744,2,120,,,,
000009034745,000009034745,2,120,,,,
000009034746,000009034746,2,120,,,,
000009034747,000009034747,2,120,,,,
000009034748,000009034748,2,120,,,,
000009034762,000009034762,2,120,,,,
000009034796,000009034796,2,120,,,,
000009034821,000009034821,2,120,,,,
000009034822,000009034822,2,120,,,,
000009034826,000009034826,2,180,,,,
000009034827,000009034827,2,180,,,,
000009034828,000009034828,2,180,,,,
000009034829,000009034829,2,120,,,,
000009034830,000009034830,2,180,,,,
000009034831,000009034831,2,120,,,,
000009034832,000009034832,2,180,,,,
000009034837,000009034837,2,120,,,,
000009034853,000009034853,2,120,,,,
000009034854,000009034854,2,120,,,,
000009034855,000009034855,2,120,,,,
000009034856,000009034856,2,120,,,,
000009034857,000009034857,2,120,,,,
000009034858,000009034858,2,120,,,,
000009034859,000009034859,2,120,,,,
000009034860,000009034860,2,120,,,,
000009034861,000009034861,2,120,,,,
000009034862,000009034862,2,120,,,,
000009034863,000009034863,2,120,,,,
000009034864,000009034864,2,120,,,,
000009034866,000009034866,2,120,,,,
000009034867,000009034867,2,120,,,,
000009034868,000009034868,2,120,,,,
000009034869,000009034869,2,120,,,,
000009034870,000009034870,2,120,,,,
000009034887,000009034887,2,120,,,,
000009034888,000009034888,2,120,,,,
000009034889,000009034889,2,120,,,,
000009034890,000009034890,2,120,,,,
000009034891,000009034891,2,120,,,,
000009034892,000009034892,2,120,,,,
000009035037,000009035037,2,120,,,,
000009035038,000009035038,2,120,,,,
000009035045,000009035045,2,120,,,,
000009035051,000009035051,2,120,,,,
000009035052,000009035052,2,120,,,,
000009035053,000009035053,2,120,,,,
000009035054,000009035054,2,120,,,,
000009035062,000009035062,2,120,,,,
000009035067,000009035067,2,120,,,,
000009035068,000009035068,2,120,,,,
000009035069,000009035069,2,120,,,,
000009035098,000009035098,2,120,,,,
000009035099,000009035099,2,120,,,,
000009035100,000009035100,2,120,,,,
000009035101,000009035101,2,120,,,,
000009035180,000009035180,2,120,,,,
000009035181,000009035181,2,120,,,,
000009035182,000009035182,2,120,,,,
000009035183,000009035183,2,120,,,,
000009035184,000009035184,2,120,,,,
000009035185,000009035185,2,120,,,,
000009035186,000009035186,2,120,,,,
000009035189,000009035189,2,120,,,,
000009035190,000009035190,2,120,,,,
000009035191,000009035191,2,120,,,,
000009037461,000009037461,2,120,,,,
000009037462,000009037462,2,120,,,,
000009037463,000009037463,2,120,,,,
000009037534,000009037534,2,120,,,,
000009037535,000009037535,2,120,,,,
000009037539,000009037539,2,120,,,,
000009037541,000009037541,2,120,,,,
000009037542,000009037542,2,120,,,,
000009037553,000009037553,2,120,,,,
000009037612,000009037612,2,120,,,,
000009037613,000009037613,2,120,,,,
000009037614,000009037614,2,120,,,,
000009037615,000009037615,2,120,,,,
000009037616,000009037616,2,120,,,,
000009037617,000009037617,2,120,,,,
000009037618,000009037618,2,120,,,,
000009037628,000009037628,2,120,,,,
000009037634,000009037634,2,120,,,,
000009037635,000009037635,2,120,,,,
000009037636,000009037636,2,120,,,,
000009037637,000009037637,2,120,,,,
000009037686,000009037686,2,120,,,,
000009037688,000009037688,2,120,,,,
000009037689,000009037689,2,120,,,,
000009037734,000009037734,2,120,,,,
000009037735,000009037735,2,120,,,,
000009037736,000009037736,2,120,,,,
000009037737,000009037737,2,120,,,,
000009037738,000009037738,2,120,,,,
000009037739,000009037739,2,120,,,,
000009037741,000009037741,2,120,,,,
000009037742,000009037742,2,120,,,,
000009037743,000009037743,2,120,,,,
000009037744,000009037744,2,120,,,,
000009037751,000009037751,2,120,,,,
000009037752,000009037752,2,120,,,,
000009037753,000009037753,2,120,,,,
000009037755,000009037755,2,120,,,,
000009037756,000009037756,2,120,,,,
000009037758,000009037758,2,120,,,,
000009037759,000009037759,2,120,,,,
000009037760,000009037760,2,120,,,,
000009037762,000009037762,2,300,,,,
000009037764,000009037764,2,120,,,,
000009037765,000009037765,2,120,,,,
000009037766,000009037766,2,120,,,,
000009037767,000009037767,2,120,,,,
000009037769,000009037769,2,120,,,,
000009037770,000009037770,2,120,,,,
000009037771,000009037771,2,120,,,,
000009037772,000009037772,2,120,,,,
000009037776,000009037776,2,120,,,,
000009037779,000009037779,2,120,,,,
000009037780,000009037780,2,120,,,,
000009037781,000009037781,2,120,,,,
000009037783,000009037783,2,120,,,,
000009037785,000009037785,2,120,,,,
000009037787,000009037787,2,120,,,,
000009037788,000009037788,2,120,,,,
000009037792,000009037792,2,120,,,,
000009037794,000009037794,2,120,,,,
000009037795,000009037795,2,120,,,,
000009037796,000009037796,2,120,,,,
000009037797,000009037797,2,120,,,,
000009037798,000009037798,2,120,,,,
000009037800,000009037800,2,120,,,,
000009037802,000009037802,2,120,,,,
000009037804,000009037804,2,120,,,,
000009037806,000009037806,2,120,,,,
000009037807,000009037807,2,120,,,,
000009037815,000009037815,2,120,,,,
000009037816,000009037816,2,120,,,,
000009037817,000009037817,2,120,,,,
000009037818,000009037818,2,120,,,,
000009037819,000009037819,2,120,,,,
000009037821,000009037821,2,120,,,,
000009037822,000009037822,2,120,,,,
000009037823,000009037823,2,120,,,,
000009037825,000009037825,2,120,,,,
000009037827,000009037827,2,120,,,,
000009037828,000009037828,2,120,,,,
000009037829,000009037829,2,120,,,,
000009038379,000009038379,2,120,,,,
000009038381,000009038381,2,120,,,,
000009038382,000009038382,2,120,,,,
000009038383,000009038383,2,120,,,,
000009038384,000009038384,1,,,,,
000009038385,000009038385,2,120,,,,
000009038386,000009038386,2,120,,,,
000009038415,000009038415,2,120,,,,
000009038416,000009038416,2,120,,,,
000009038418,000009038418,2,120,,,,
000009038419,000009038419,2,120,,,,
000009038422,000009038422,2,120,,,,
000009038423,000009038423,2,120,,,,
000009038424,000009038424,2,120,,,,
000009038425,000009038425,2,120,,,,
000009038426,000009038426,2,120,,,,
000009038427,000009038427,2,120,,,,
000009038428,000009038428,2,120,,,,
000009038429,000009038429,2,120,,,,
000009038430,000009038430,2,120,,,,
000009038437,000009038437,2,300,,,,
000009038438,000009038438,2,120,,,,
000009038439,000009038439,2,120,,,,
000009038440,000009038440,2,120,,,,
000009038441,000009038441,2,120,,,,
000009038442,000009038442,2,120,,,,
000009038443,000009038443,2,120,,,,
000009038445,000009038445,2,120,,,,
000009038446,000009038446,2,120,,,,
000009038447,000009038447,2,120,,,,
000009038449,000009038449,2,120,,,,
000009038451,000009038451,2,120,,,,
000009038452,000009038452,2,120,,,,
000009038453,000009038453,2,120,,,,
000009038454,000009038454,2,120,,,,
000009038455,000009038455,2,120,,,,
000009038456,000009038456,2,120,,,,
000009038457,000009038457,2,120,,,,
000009038458,000009038458,2,120,,,,
000009038459,000009038459,2,120,,,,
000009038460,000009038460,2,120,,,,
000009038461,000009038461,2,120,,,,
000009038462,000009038462,2,120,,,,
000009038463,000009038463,2,120,,,,
000009038464,000009038464,2,120,,,,
000009038465,000009038465,2,120,,,,
000009038466,000009038466,2,120,,,,
000009038468,000009038468,2,120,,,,
000009038469,000009038469,2,120,,,,
000009038470,000009038470,2,120,,,,
000009038471,000009038471,2,120,,,,
000009038472,000009038472,2,120,,,,
000009038473,000009038473,2,120,,,,
000009038474,000009038474,2,120,,,,
000009038475,000009038475,2,120,,,,
000009038477,000009038477,2,120,,,,
000009038478,000009038478,2,120,,,,
000009038479,000009038479,2,120,,,,
000009038554,000009038554,2,120,,,,
000009038555,000009038555,2,120,,,,
000009038556,000009038556,2,120,,,,
000009038557,000009038557,2,120,,,,
000009038558,000009038558,2,120,,,,
000009038559,000009038559,2,120,,,,
000009038560,000009038560,2,120,,,,
000009038561,000009038561,2,120,,,,
000009038562,000009038562,2,120,,,,
000009038563,000009038563,2,120,,,,
000009038564,000009038564,2,120,,,,
000009038565,000009038565,2,120,,,,
000009038568,000009038568,2,180,,,,
000009038571,000009038571,2,180,,,,
000009038572,000009038572,2,600,,,,
000009038574,000009038574,2,120,,,,
000009038575,000009038575,2,120,,,,
000009038576,000009038576,2,120,,,,
000009038580,000009038580,2,120,,,,
000009038581,000009038581,2,120,,,,
000009038583,000009038583,2,120,,,,
000009038584,000009038584,2,120,,,,
000009038585,000009038585,2,120,,,,
000009038586,000009038586,2,120,,,,
000009038604,000009038604,2,120,,,,
000009038605,000009038605,2,120,,,,
000009038607,000009038607,2,120,,,,
000009038608,000009038608,2,120,,,,
000009038609,000009038609,2,120,,,,
000009038610,000009038610,2,120,,,,
000009038612,000009038612,2,120,,,,
000009038613,000009038613,2,120,,,,
000009038614,000009038614,2,120,,,,
000009038615,000009038615,2,120,,,,
000009038616,000009038616,1,,,,,
000009038619,000009038619,2,120,,,,
000009038620,000009038620,2,120,,,,
000009038621,000009038621,2,120,,,,
000009038622,000009038622,2,120,,,,
000009038629,000009038629,2,120,,,,
000009038630,000009038630,2,120,,,,
000009038632,000009038632,2,120,,,,
000009038633,000009038633,2,120,,,,
000009038634,000009038634,2,120,,,,
000009038635,000009038635,2,120,,,,
000009038636,000009038636,2,120,,,,
000009038637,000009038637,2,120,,,,
000009038638,000009038638,2,120,,,,
000009038639,000009038639,2,120,,,,
000009038830,000009038830,2,120,,,,
000009038831,000009038831,2,120,,,,
000009038832,000009038832,2,120,,,,
000009038857,000009038857,2,120,,,,
000009038858,000009038858,2,120,,,,
000009038863,000009038863,2,180,,,,
000009038867,000009038867,2,180,,,,
000009038868,000009038868,2,120,,,,
000009038869,000009038869,2,120,,,,
000009038878,000009038878,2,300,,,,
000009038879,000009038879,2,120,,,,
000009038880,000009038880,2,120,,,,
000009038881,000009038881,2,120,,,,
000009038882,000009038882,2,120,,,,
000009038883,000009038883,2,120,,,,
000009038885,000009038885,2,120,,,,
000009038886,000009038886,2,120,,,,
000009038887,000009038887,2,120,,,,
000009038888,000009038888,2,120,,,,
000009038889,000009038889,2,120,,,,
000009038890,000009038890,2,120,,,,
000009038891,000009038891,2,120,,,,
000009038892,000009038892,2,120,,,,
000009038893,000009038893,2,120,,,,
000009038894,000009038894,2,120,,,,
000009038895,000009038895,2,120,,,,
000009038896,000009038896,2,120,,,,
000009038897,000009038897,2,120,,,,
000009038898,000009038898,2,120,,,,
000009038899,000009038899,2,120,,,,
000009038900,000009038900,2,120,,,,
000009038901,000009038901,2,120,,,,
000009038907,000009038907,2,120,,,,
000009038908,000009038908,2,120,,,,
000009038909,000009038909,2,120,,,,
000009038910,000009038910,2,120,,,,
000009038911,000009038911,2,120,,,,
000009038942,000009038942,2,120,,,,
000009038943,000009038943,2,120,,,,
000009038944,000009038944,2,120,,,,
000009039026,000009039026,2,120,,,,
000009039027,000009039027,2,120,,,,
000009039029,000009039029,2,120,,,,
000009039031,000009039031,2,120,,,,
000009039034,000009039034,2,120,,,,
000009039035,000009039035,2,120,,,,
000009039036,000009039036,2,120,,,,
000009039037,000009039037,2,120,,,,
000009039039,000009039039,2,120,,,,
000009039040,000009039040,2,120,,,,
000009039041,000009039041,2,120,,,,
000009039042,000009039042,2,120,,,,
000009039065,000009039065,2,120,,,,
000009039068,000009039068,2,120,,,,
000009039069,000009039069,2,120,,,,
000009039070,000009039070,2,120,,,,
000009039071,000009039071,2,120,,,,
000009039072,000009039072,2,120,,,,
000009039073,000009039073,2,120,,,,
000009039075,000009039075,2,120,,,,
000009039076,000009039076,2,120,,,,
000009039085,000009039085,2,120,,,,
000009039086,000009039086,2,120,,,,
000009039096,000009039096,2,120,,,,
000009039097,000009039097,2,120,,,,
000009039098,000009039098,2,120,,,,
000009039100,000009039100,2,120,,,,
000009039101,000009039101,2,120,,,,
000009039103,000009039103,2,120,,,,
000009039104,000009039104,2,120,,,,
000009039105,000009039105,2,120,,,,
000009039107,000009039107,2,120,,,,
000009039108,000009039108,2,120,,,,
000009039110,000009039110,2,120,,,,
000009039124,000009039124,2,180,,,,
000009039126,000009039126,2,180,,,,
000009039128,000009039128,2,180,,,,
000009039129,000009039129,2,180,,,,
000009039130,000009039130,2,120,,,,
000009039131,000009039131,2,180,,,,
000009039132,000009039132,2,120,,,,
000009039133,000009039133,2,120,,,,
000009039134,000009039134,2,180,,,,
000009039135,000009039135,2,120,,,,
000009039136,000009039136,2,120,,,,
000009039137,000009039137,2,180,,,,
000009039138,000009039138,2,120,,,,
000009039154,000009039154,2,300,,,,
000009039155,000009039155,2,120,,,,
000009039156,000009039156,2,120,,,,
000009039157,000009039157,2,120,,,,
000009039158,000009039158,2,120,,,,
000009039159,000009039159,2,120,,,,
000009039160,000009039160,2,120,,,,
000009039218,000009039218,2,120,,,,
000009039220,000009039220,2,120,,,,
000009039281,000009039281,2,120,,,,
000009039282,000009039282,2,120,,,,
000009039283,000009039283,2,120,,,,
000009039284,000009039284,2,120,,,,
000009039285,000009039285,2,120,,,,
000009039286,000009039286,2,120,,,,
000009039288,000009039288,2,120,,,,
000009039289,000009039289,2,120,,,,
000009039290,000009039290,2,120,,,,
000009039291,000009039291,2,120,,,,
000009039292,000009039292,2,120,,,,
000009039293,000009039293,2,120,,,,
000009039313,000009039313,2,120,,,,
000009039314,000009039314,1,,,,,
000009039321,000009039321,2,120,,,,
000009039322,000009039322,2,120,,,,
000009039323,000009039323,2,120,,,,
000009039324,000009039324,2,120,,,,
000009039399,000009039399,2,120,,,,
000009039404,000009039404,2,120,,,,
000009039405,000009039405,2,120,,,,
000009039406,000009039406,2,120,,,,
000009039407,000009039407,2,120,,,,
000009039409,000009039409,2,120,,,,
000009039432,000009039432,2,120,,,,
000009039433,000009039433,2,120,,,,
000009039434,000009039434,2,120,,,,
000009039436,000009039436,2,120,,,,
000009039437,000009039437,2,120,,,,
000009039438,000009039438,2,120,,,,
000009039457,000009039457,2,120,,,,
000009039458,000009039458,2,120,,,,
000009039459,000009039459,2,120,,,,
000009039460,000009039460,2,120,,,,
000009039461,000009039461,2,120,,,,
000009039462,000009039462,2,120,,,,
000009039463,000009039463,2,120,,,,
000009039464,000009039464,2,120,,,,
000009039465,000009039465,2,120,,,,
000009039466,000009039466,2,120,,,,
000009039472,000009039472,2,120,,,,
000009039486,000009039486,2,300,,,,
000009039489,000009039489,2,120,,,,
000009039495,000009039495,1,,,,,
000009039496,000009039496,1,,,,,
000009039507,000009039507,2,120,,,,
000009039508,000009039508,2,120,,,,
000009039509,000009039509,2,120,,,,
000009039545,000009039545,2,120,,,,
000009039546,000009039546,2,120,,,,
000009039547,000009039547,2,120,,,,
000009039548,000009039548,2,120,,,,
000009039549,000009039549,2,120,,,,
000009039550,000009039550,2,120,,,,
000009039551,000009039551,2,120,,,,
000009039552,000009039552,2,120,,,,
000009039553,000009039553,2,120,,,,
000009039554,000009039554,2,120,,,,
000009039555,000009039555,2,120,,,,
000009039564,000009039564,2,120,,,,
000009039565,000009039565,2,120,,,,
000009039566,000009039566,2,120,,,,
000009039569,000009039569,2,120,,,,
000009039582,000009039582,2,120,,,,
000009039583,000009039583,2,120,,,,
000009039584,000009039584,2,120,,,,
000009039585,000009039585,2,180,,,,
000009039587,000009039587,2,180,,,,
000009039588,000009039588,2,180,,,,
000009039589,000009039589,2,180,,,,
000009039590,000009039590,2,120,,,,
000009039591,000009039591,2,120,,,,
000009039592,000009039592,2,120,,,,
000009039601,000009039601,2,120,,,,
000009039602,000009039602,2,120,,,,
000009039606,000009039606,2,120,,,,
000009039608,000009039608,2,120,,,,
000009039616,000009039616,2,120,,,,
000009039617,000009039617,2,120,,,,
000009039618,000009039618,2,120,,,,
000009039620,000009039620,2,180,,,,
000009039621,000009039621,2,120,,,,
000009039622,000009039622,2,180,,,,
000009039626,000009039626,2,120,,,,
000009039627,000009039627,2,120,,,,
000009039629,000009039629,2,120,,,,
000009039630,000009039630,2,120,,,,
000009039631,000009039631,2,120,,,,
000009039632,000009039632,2,120,,,,
000009039637,000009039637,2,120,,,,
000009039638,000009039638,2,120,,,,
000009039639,000009039639,2,120,,,,
000009039640,000009039640,2,120,,,,
000009039641,000009039641,2,120,,,,
000009039646,000009039646,2,120,,,,
000009039647,000009039647,2,120,,,,
000009039648,000009039648,2,120,,,,
000009039649,000009039649,2,120,,,,
000009039650,000009039650,2,120,,,,
000009039651,000009039651,2,120,,,,
000009039652,000009039652,2,120,,,,
000009039653,000009039653,2,120,,,,
000009039793,000009039793,2,120,,,,
000009039911,000009039911,2,120,,,,
000009039912,000009039912,2,120,,,,
000009039916,000009039916,2,180,,,,
000009039918,000009039918,2,300,,,,
000009039919,000009039919,2,120,,,,
000009039926,000009039926,2,120,,,,
000009039927,000009039927,2,120,,,,
000009039928,000009039928,2,120,,,,
000009039929,000009039929,2,120,,,,
000009039930,000009039930,2,120,,,,
000009039931,000009039931,2,120,,,,
000009039932,000009039932,2,120,,,,
000009039934,000009039934,2,120,,,,
000009039935,000009039935,2,120,,,,
000009039936,000009039936,2,120,,,,
000009039937,000009039937,2,120,,,,
000009039939,000009039939,2,120,,,,
000009039940,000009039940,2,120,,,,
000009039941,000009039941,2,120,,,,
000009039942,000009039942,2,120,,,,
000009039943,000009039943,2,120,,,,
000009039944,000009039944,2,120,,,,
000009039945,000009039945,2,120,,,,
000009039946,000009039946,2,120,,,,
000009039947,000009039947,2,120,,,,
000009040195,000009040195,2,120,,,,
000009040196,000009040196,2,180,,,,
000009040197,000009040197,2,120,,,,
000009040207,000009040207,2,120,,,,
000009040208,000009040208,2,120,,,,
000009040209,000009040209,2,120,,,,
000009040210,000009040210,2,120,,,,
000009040285,000009040285,2,120,,,,
000009040287,000009040287,2,120,,,,
000009040288,000009040288,2,120,,,,
000009040289,000009040289,2,120,,,,
000009040292,000009040292,2,120,,,,
000009040293,000009040293,2,120,,,,
000009040294,000009040294,2,120,,,,
000009040295,000009040295,2,120,,,,
000009040297,000009040297,2,120,,,,
000009040298,000009040298,2,120,,,,
000009040299,000009040299,2,120,,,,
000009040300,000009040300,2,120,,,,
000009040393,000009040393,2,120,,,,
000009040400,000009040400,2,120,,,,
000009040401,000009040401,2,120,,,,
000009040419,000009040419,2,120,,,,
000009040427,000009040427,2,120,,,,
000009040431,000009040431,2,120,,,,
000009040438,000009040438,2,120,,,,
000009040446,000009040446,2,120,,,,
000009040581,000009040581,2,300,,,,
