start_date,current_time,weekday,holiday,starting_stop_time,line,number_of_stops,direction,number_of_building_sites,stop,stop_sequence,arrival_delay_sec,departure_delay_sec,stop_lat,stop_lon,current_speed,freeflow_Speed,average_traffic_load_percentage
2024-02-14,13:01:58,Wednesday,0,12:46:00,25,39,Weidedamm-Süd,1,Bremen Weidedamm-Süd,38.0,1,0,53.096293,8.819184,31.0,40.0,0.225
2024-02-14,13:01:58,Wednesday,0,12:56:00,25,39,Weidedamm-Süd,1,Bremen Weidedamm-Süd,38.0,0,0,53.096293,8.819184,31.0,40.0,0.225
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Weidedamm-Süd,0.0,0,0,53.096293,8.819184,31.0,40.0,0.225
2024-02-14,13:01:58,Wednesday,0,12:41:00,25,39,Osterholz,1,Bremen Weidedamm-Süd,0.0,0,0,53.096293,8.819184,31.0,40.0,0.225
2024-02-14,13:01:58,Wednesday,0,12:26:00,25,39,Weidedamm-Süd,1,Bremen Weidedamm-Süd,38.0,1,0,53.096293,8.819184,31.0,40.0,0.225
2024-02-14,13:01:58,Wednesday,0,13:01:00,25,39,Osterholz,1,Bremen Stuttgarter Straße,1.0,0,0,53.097205,8.816292,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:06:00,25,39,Weidedamm-Süd,1,Bremen Stuttgarter Straße,37.0,1,1,53.097205,8.816292,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:36:00,25,39,Weidedamm-Süd,1,Bremen Stuttgarter Straße,37.0,0,0,53.097205,8.816292,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:51:00,25,39,Osterholz,1,Bremen Stuttgarter Straße,1.0,1,1,53.097205,8.816292,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:31:00,25,39,Osterholz,1,Bremen Stuttgarter Straße,1.0,1,1,53.097205,8.816292,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:16:00,25,39,Weidedamm-Süd,1,Bremen Stuttgarter Straße,37.0,1,1,53.097205,8.816292,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:46:00,25,39,Weidedamm-Süd,1,Bremen Stuttgarter Straße,37.0,1,1,53.097205,8.816292,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:56:00,25,39,Weidedamm-Süd,1,Bremen Stuttgarter Straße,37.0,0,0,53.097205,8.816292,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Stuttgarter Straße,1.0,0,0,53.097205,8.816292,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:41:00,25,39,Osterholz,1,Bremen Stuttgarter Straße,1.0,0,0,53.097205,8.816292,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:26:00,25,39,Weidedamm-Süd,1,Bremen Stuttgarter Straße,37.0,1,1,53.097205,8.816292,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,13:01:00,25,39,Osterholz,1,Bremen Utbremer Ring,2.0,0,0,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:06:00,25,39,Weidedamm-Süd,1,Bremen Utbremer Ring,36.0,1,1,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:36:00,25,39,Weidedamm-Süd,1,Bremen Utbremer Ring,36.0,0,0,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:51:00,25,39,Osterholz,1,Bremen Utbremer Ring,2.0,1,1,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:31:00,25,39,Osterholz,1,Bremen Utbremer Ring,2.0,1,1,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:16:00,25,39,Weidedamm-Süd,1,Bremen Utbremer Ring,36.0,1,1,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:46:00,25,39,Weidedamm-Süd,1,Bremen Utbremer Ring,36.0,1,1,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:56:00,25,39,Weidedamm-Süd,1,Bremen Utbremer Ring,36.0,0,0,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Utbremer Ring,2.0,0,1,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:41:00,25,39,Osterholz,1,Bremen Utbremer Ring,2.0,0,1,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:26:00,25,39,Weidedamm-Süd,1,Bremen Utbremer Ring,36.0,1,1,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Utbremer Ring,4.0,0,0,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Utbremer Ring,29.0,0,0,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Utbremer Ring,4.0,1,1,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Utbremer Ring,4.0,0,0,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:34:00,28,26,Universität,0,Bremen Utbremer Ring,12.0,1,1,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:51:00,28,26,Überseestadt,0,Bremen Utbremer Ring,13.0,1,1,53.098252,8.812582,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,13:01:00,25,39,Osterholz,1,Bremen Fürther Straße,3.0,0,0,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:51:00,25,39,Osterholz,1,Bremen Fürther Straße,3.0,1,1,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:31:00,25,39,Osterholz,1,Bremen Fürther Straße,3.0,1,1,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Fürther Straße,3.0,1,1,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:41:00,25,39,Osterholz,1,Bremen Fürther Straße,3.0,1,1,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Fürther Straße,11.0,0,0,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:12:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Fürther Straße,11.0,0,0,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Fürther Straße,11.0,1,1,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Überseestadt,0,Bremen Fürther Straße,41.0,0,0,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,11:53:00,26,53,Überseestadt,0,Bremen Fürther Straße,41.0,1,1,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Überseestadt,0,Bremen Fürther Straße,41.0,0,0,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,11:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Fürther Straße,11.0,1,1,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Überseestadt,0,Bremen Fürther Straße,41.0,0,0,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Fürther Straße,11.0,1,1,53.099687,8.807555,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,13:01:00,25,39,Osterholz,1,Bremen Hemmstraße,4.0,0,0,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:06:00,25,39,Weidedamm-Süd,1,Bremen Hemmstraße,35.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:36:00,25,39,Weidedamm-Süd,1,Bremen Hemmstraße,35.0,0,0,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:51:00,25,39,Osterholz,1,Bremen Hemmstraße,4.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:31:00,25,39,Osterholz,1,Bremen Hemmstraße,4.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:16:00,25,39,Weidedamm-Süd,1,Bremen Hemmstraße,35.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:46:00,25,39,Weidedamm-Süd,1,Bremen Hemmstraße,35.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:56:00,25,39,Weidedamm-Süd,1,Bremen Hemmstraße,35.0,0,0,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Hemmstraße,4.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:41:00,25,39,Osterholz,1,Bremen Hemmstraße,4.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:26:00,25,39,Weidedamm-Süd,1,Bremen Hemmstraße,35.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:18:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Hemmstraße,5.0,0,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:29:00,27,34,Weidedamm-Nord,0,Bremen Hemmstraße,28.0,0,0,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:48:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Hemmstraße,5.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:33:00,27,34,Brinkum-Nord / IKEA-Marktkauf,0,Bremen Hemmstraße,5.0,0,0,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Hemmstraße,12.0,0,0,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:12:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Hemmstraße,12.0,0,0,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Hemmstraße,12.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Überseestadt,0,Bremen Hemmstraße,40.0,0,0,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,11:53:00,26,53,Überseestadt,0,Bremen Hemmstraße,40.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:57:00,26,53,Überseestadt,0,Bremen Hemmstraße,40.0,0,0,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,11:57:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Hemmstraße,12.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:27:00,26,53,Überseestadt,0,Bremen Hemmstraße,40.0,0,0,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:42:00,26,53,Kattenturm / Klinikum LDW,0,Bremen Hemmstraße,12.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:34:00,28,26,Universität,0,Bremen Hemmstraße,11.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,12:51:00,28,26,Überseestadt,0,Bremen Hemmstraße,14.0,1,1,53.094805,8.80845,30.0,38.0,0.2105
2024-02-14,13:01:58,Wednesday,0,13:01:00,25,39,Osterholz,1,Bremen Lohmannstraße,5.0,0,0,53.09316,8.803987,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:06:00,25,39,Weidedamm-Süd,1,Bremen Lohmannstraße,34.0,1,1,53.09316,8.803987,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:36:00,25,39,Weidedamm-Süd,1,Bremen Lohmannstraße,34.0,0,0,53.09316,8.803987,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:51:00,25,39,Osterholz,1,Bremen Lohmannstraße,5.0,1,1,53.09316,8.803987,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:31:00,25,39,Osterholz,1,Bremen Lohmannstraße,5.0,1,1,53.09316,8.803987,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:16:00,25,39,Weidedamm-Süd,1,Bremen Lohmannstraße,34.0,1,1,53.09316,8.803987,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:46:00,25,39,Weidedamm-Süd,1,Bremen Lohmannstraße,34.0,1,1,53.09316,8.803987,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:56:00,25,39,Weidedamm-Süd,1,Bremen Lohmannstraße,34.0,0,0,53.09316,8.803987,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Lohmannstraße,5.0,1,1,53.09316,8.803987,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:41:00,25,39,Osterholz,1,Bremen Lohmannstraße,5.0,0,1,53.09316,8.803987,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:26:00,25,39,Weidedamm-Süd,1,Bremen Lohmannstraße,34.0,1,1,53.09316,8.803987,38.0,38.0,0.0
2024-02-14,13:01:58,Wednesday,0,13:01:00,25,39,Osterholz,1,Bremen Herbststraße,6.0,0,0,53.090874,8.805639,23.0,33.0,0.303
2024-02-14,13:01:58,Wednesday,0,12:06:00,25,39,Weidedamm-Süd,1,Bremen Herbststraße,33.0,1,1,53.090874,8.805639,23.0,33.0,0.303
2024-02-14,13:01:58,Wednesday,0,12:36:00,25,39,Weidedamm-Süd,1,Bremen Herbststraße,33.0,0,0,53.090874,8.805639,23.0,33.0,0.303
2024-02-14,13:01:58,Wednesday,0,12:51:00,25,39,Osterholz,1,Bremen Herbststraße,6.0,1,1,53.090874,8.805639,23.0,33.0,0.303
2024-02-14,13:01:58,Wednesday,0,12:31:00,25,39,Osterholz,1,Bremen Herbststraße,6.0,1,1,53.090874,8.805639,23.0,33.0,0.303
2024-02-14,13:01:58,Wednesday,0,12:16:00,25,39,Weidedamm-Süd,1,Bremen Herbststraße,33.0,1,1,53.090874,8.805639,23.0,33.0,0.303
2024-02-14,13:01:58,Wednesday,0,12:46:00,25,39,Weidedamm-Süd,1,Bremen Herbststraße,33.0,1,1,53.090874,8.805639,23.0,33.0,0.303
2024-02-14,13:01:58,Wednesday,0,12:56:00,25,39,Weidedamm-Süd,1,Bremen Herbststraße,33.0,0,0,53.090874,8.805639,23.0,33.0,0.303
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Herbststraße,6.0,1,1,53.090874,8.805639,23.0,33.0,0.303
2024-02-14,13:01:58,Wednesday,0,12:41:00,25,39,Osterholz,1,Bremen Herbststraße,6.0,0,0,53.090874,8.805639,23.0,33.0,0.303
2024-02-14,13:01:58,Wednesday,0,12:26:00,25,39,Weidedamm-Süd,1,Bremen Herbststraße,33.0,1,1,53.090874,8.805639,23.0,33.0,0.303
2024-02-14,13:01:58,Wednesday,0,13:01:00,25,39,Osterholz,1,Bremen Theodor-Heuss-Allee,7.0,0,0,53.088125,8.808212,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:06:00,25,39,Weidedamm-Süd,1,Bremen Theodor-Heuss-Allee,32.0,1,1,53.088125,8.808212,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:36:00,25,39,Weidedamm-Süd,1,Bremen Theodor-Heuss-Allee,32.0,0,0,53.088125,8.808212,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:51:00,25,39,Osterholz,1,Bremen Theodor-Heuss-Allee,7.0,1,1,53.088125,8.808212,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:31:00,25,39,Osterholz,1,Bremen Theodor-Heuss-Allee,7.0,1,1,53.088125,8.808212,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:16:00,25,39,Weidedamm-Süd,1,Bremen Theodor-Heuss-Allee,32.0,1,1,53.088125,8.808212,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:46:00,25,39,Weidedamm-Süd,1,Bremen Theodor-Heuss-Allee,32.0,1,1,53.088125,8.808212,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:56:00,25,39,Weidedamm-Süd,1,Bremen Theodor-Heuss-Allee,32.0,0,0,53.088125,8.808212,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Theodor-Heuss-Allee,7.0,1,1,53.088125,8.808212,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:41:00,25,39,Osterholz,1,Bremen Theodor-Heuss-Allee,7.0,0,0,53.088125,8.808212,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:26:00,25,39,Weidedamm-Süd,1,Bremen Theodor-Heuss-Allee,32.0,1,1,53.088125,8.808212,29.0,29.0,0.0
2024-02-14,13:01:58,Wednesday,0,13:01:00,25,39,Osterholz,1,Bremen Martinistraße,12.0,0,0,53.076764,8.803639,7.0,17.0,0.5882
2024-02-14,13:01:58,Wednesday,0,12:06:00,25,39,Weidedamm-Süd,1,Bremen Martinistraße,27.0,1,1,53.076764,8.803639,7.0,17.0,0.5882
2024-02-14,13:01:58,Wednesday,0,12:36:00,25,39,Weidedamm-Süd,1,Bremen Martinistraße,27.0,0,0,53.076764,8.803639,7.0,17.0,0.5882
2024-02-14,13:01:58,Wednesday,0,12:51:00,25,39,Osterholz,1,Bremen Martinistraße,12.0,1,1,53.076764,8.803639,7.0,17.0,0.5882
2024-02-14,13:01:58,Wednesday,0,12:31:00,25,39,Osterholz,1,Bremen Martinistraße,12.0,1,1,53.076764,8.803639,7.0,17.0,0.5882
2024-02-14,13:01:58,Wednesday,0,12:16:00,25,39,Weidedamm-Süd,1,Bremen Martinistraße,27.0,1,1,53.076764,8.803639,7.0,17.0,0.5882
2024-02-14,13:01:58,Wednesday,0,12:46:00,25,39,Weidedamm-Süd,1,Bremen Martinistraße,27.0,1,1,53.076764,8.803639,7.0,17.0,0.5882
2024-02-14,13:01:58,Wednesday,0,12:56:00,25,39,Weidedamm-Süd,1,Bremen Martinistraße,27.0,0,0,53.076764,8.803639,7.0,17.0,0.5882
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Martinistraße,12.0,1,1,53.076764,8.803639,7.0,17.0,0.5882
2024-02-14,13:01:58,Wednesday,0,12:41:00,25,39,Osterholz,1,Bremen Martinistraße,12.0,1,1,53.076764,8.803639,7.0,17.0,0.5882
2024-02-14,13:01:58,Wednesday,0,12:26:00,25,39,Weidedamm-Süd,1,Bremen Martinistraße,27.0,1,1,53.076764,8.803639,7.0,17.0,0.5882
2024-02-14,13:01:58,Wednesday,0,13:01:00,25,39,Osterholz,1,Bremen Dobbenweg,18.0,0,0,53.078669,8.826308,26.0,39.0,0.3333
2024-02-14,13:01:58,Wednesday,0,12:06:00,25,39,Weidedamm-Süd,1,Bremen Dobbenweg,21.0,1,1,53.078669,8.826308,26.0,39.0,0.3333
2024-02-14,13:01:58,Wednesday,0,12:36:00,25,39,Weidedamm-Süd,1,Bremen Dobbenweg,21.0,0,0,53.078669,8.826308,26.0,39.0,0.3333
2024-02-14,13:01:58,Wednesday,0,12:51:00,25,39,Osterholz,1,Bremen Dobbenweg,18.0,1,1,53.078669,8.826308,26.0,39.0,0.3333
2024-02-14,13:01:58,Wednesday,0,12:31:00,25,39,Osterholz,1,Bremen Dobbenweg,18.0,1,1,53.078669,8.826308,26.0,39.0,0.3333
2024-02-14,13:01:58,Wednesday,0,12:16:00,25,39,Weidedamm-Süd,1,Bremen Dobbenweg,21.0,1,1,53.078669,8.826308,26.0,39.0,0.3333
2024-02-14,13:01:58,Wednesday,0,12:46:00,25,39,Weidedamm-Süd,1,Bremen Dobbenweg,21.0,1,1,53.078669,8.826308,26.0,39.0,0.3333
2024-02-14,13:01:58,Wednesday,0,12:56:00,25,39,Weidedamm-Süd,1,Bremen Dobbenweg,21.0,0,0,53.078669,8.826308,26.0,39.0,0.3333
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Dobbenweg,18.0,1,1,53.078669,8.826308,26.0,39.0,0.3333
2024-02-14,13:01:58,Wednesday,0,12:41:00,25,39,Osterholz,1,Bremen Dobbenweg,18.0,1,1,53.078669,8.826308,26.0,39.0,0.3333
2024-02-14,13:01:58,Wednesday,0,12:26:00,25,39,Weidedamm-Süd,1,Bremen Dobbenweg,21.0,1,1,53.078669,8.826308,26.0,39.0,0.3333
2024-02-14,13:01:58,Wednesday,0,13:01:00,25,39,Osterholz,1,Bremen Klinikum Bremen-Mitte,19.0,0,0,53.076869,8.837379,26.0,43.0,0.3953
2024-02-14,13:01:58,Wednesday,0,12:06:00,25,39,Weidedamm-Süd,1,Bremen Klinikum Bremen-Mitte,20.0,1,1,53.076869,8.837379,26.0,43.0,0.3953
2024-02-14,13:01:58,Wednesday,0,12:36:00,25,39,Weidedamm-Süd,1,Bremen Klinikum Bremen-Mitte,20.0,0,0,53.076869,8.837379,26.0,43.0,0.3953
2024-02-14,13:01:58,Wednesday,0,12:51:00,25,39,Osterholz,1,Bremen Klinikum Bremen-Mitte,19.0,1,1,53.076869,8.837379,26.0,43.0,0.3953
2024-02-14,13:01:58,Wednesday,0,12:31:00,25,39,Osterholz,1,Bremen Klinikum Bremen-Mitte,19.0,1,1,53.076869,8.837379,26.0,43.0,0.3953
2024-02-14,13:01:58,Wednesday,0,12:16:00,25,39,Weidedamm-Süd,1,Bremen Klinikum Bremen-Mitte,20.0,1,1,53.076869,8.837379,26.0,43.0,0.3953
2024-02-14,13:01:58,Wednesday,0,12:46:00,25,39,Weidedamm-Süd,1,Bremen Klinikum Bremen-Mitte,20.0,1,1,53.076869,8.837379,26.0,43.0,0.3953
2024-02-14,13:01:58,Wednesday,0,12:56:00,25,39,Weidedamm-Süd,1,Bremen Klinikum Bremen-Mitte,20.0,0,0,53.076869,8.837379,26.0,43.0,0.3953
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Klinikum Bremen-Mitte,19.0,1,1,53.076869,8.837379,26.0,43.0,0.3953
2024-02-14,13:01:58,Wednesday,0,12:41:00,25,39,Osterholz,1,Bremen Klinikum Bremen-Mitte,19.0,1,1,53.076869,8.837379,26.0,43.0,0.3953
2024-02-14,13:01:58,Wednesday,0,12:26:00,25,39,Weidedamm-Süd,1,Bremen Klinikum Bremen-Mitte,20.0,1,1,53.076869,8.837379,26.0,43.0,0.3953
2024-02-14,13:01:58,Wednesday,0,13:01:00,25,39,Osterholz,1,Bremen Friedrich-Karl-Straße,20.0,0,0,53.075347,8.844205,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:06:00,25,39,Weidedamm-Süd,1,Bremen Friedrich-Karl-Straße,19.0,1,1,53.075347,8.844205,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:36:00,25,39,Weidedamm-Süd,1,Bremen Friedrich-Karl-Straße,19.0,0,0,53.075347,8.844205,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:51:00,25,39,Osterholz,1,Bremen Friedrich-Karl-Straße,20.0,1,1,53.075347,8.844205,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:31:00,25,39,Osterholz,1,Bremen Friedrich-Karl-Straße,20.0,1,1,53.075347,8.844205,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:16:00,25,39,Weidedamm-Süd,1,Bremen Friedrich-Karl-Straße,19.0,1,1,53.075347,8.844205,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:46:00,25,39,Weidedamm-Süd,1,Bremen Friedrich-Karl-Straße,19.0,1,1,53.075347,8.844205,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:56:00,25,39,Weidedamm-Süd,1,Bremen Friedrich-Karl-Straße,19.0,0,0,53.075347,8.844205,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Friedrich-Karl-Straße,20.0,1,1,53.075347,8.844205,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:41:00,25,39,Osterholz,1,Bremen Friedrich-Karl-Straße,20.0,1,1,53.075347,8.844205,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,12:26:00,25,39,Weidedamm-Süd,1,Bremen Friedrich-Karl-Straße,19.0,1,1,53.075347,8.844205,39.0,39.0,0.0
2024-02-14,13:01:58,Wednesday,0,13:01:00,25,39,Osterholz,1,Bremen Stader Straße/Bismarckstraße,21.0,0,0,53.073972,8.852545,13.0,16.0,0.1875
2024-02-14,13:01:58,Wednesday,0,12:06:00,25,39,Weidedamm-Süd,1,Bremen Stader Straße/Bismarckstraße,18.0,1,1,53.073972,8.852545,13.0,16.0,0.1875
2024-02-14,13:01:58,Wednesday,0,12:36:00,25,39,Weidedamm-Süd,1,Bremen Stader Straße/Bismarckstraße,18.0,0,0,53.073972,8.852545,13.0,16.0,0.1875
2024-02-14,13:01:58,Wednesday,0,12:51:00,25,39,Osterholz,1,Bremen Stader Straße/Bismarckstraße,21.0,1,1,53.073972,8.852545,13.0,16.0,0.1875
2024-02-14,13:01:58,Wednesday,0,12:31:00,25,39,Osterholz,1,Bremen Stader Straße/Bismarckstraße,21.0,1,1,53.073972,8.852545,13.0,16.0,0.1875
2024-02-14,13:01:58,Wednesday,0,12:16:00,25,39,Weidedamm-Süd,1,Bremen Stader Straße/Bismarckstraße,18.0,1,1,53.073972,8.852545,13.0,16.0,0.1875
2024-02-14,13:01:58,Wednesday,0,12:46:00,25,39,Weidedamm-Süd,1,Bremen Stader Straße/Bismarckstraße,18.0,1,1,53.073972,8.852545,13.0,16.0,0.1875
2024-02-14,13:01:58,Wednesday,0,12:56:00,25,39,Weidedamm-Süd,1,Bremen Stader Straße/Bismarckstraße,18.0,0,0,53.073972,8.852545,13.0,16.0,0.1875
2024-02-14,13:01:58,Wednesday,0,12:01:00,25,39,Osterholz,1,Bremen Stader Straße/Bismarckstraße,21.0,1,1,53.073972,8.852545,13.0,16.0,0.1875
