StartDate,Aktuelle Uhrzeit,Wochentag,Feiertag,Startzeit an der Anfangshaltestelle,Linie,Anzahl Haltestellen,Richtung,Anzahl Baustellen,Haltestelle,StopSequence,Ankunftsverspaetung in Sek.,Abfahrtsverspaetung in Sek.
2024-02-03,20:12:28,Saturday,0,20:01:00,57,15.0,Bremen Roland-Center,2.0,Bremen Willakedamm,1.0,42,42
2024-02-03,20:12:28,Saturday,0,20:01:00,57,15.0,Bremen Roland-Center,2.0,Bremen Friedhof Huchting,4.0,79,79
2024-02-03,20:12:28,Saturday,0,20:01:00,57,15.0,Bremen Roland-Center,2.0,Bremen Delfter Straße,5.0,113,113
2024-02-03,20:12:28,Saturday,0,20:01:00,57,15.0,Bremen Roland-Center,2.0,Bremen Am Sodenmatt,6.0,148,148
2024-02-03,20:12:28,Saturday,0,19:39:00,24,32.0,Rablinghausen,0.0,Bremen Neue Vahr Nord,,0,0
2024-02-03,20:12:28,Saturday,0,19:39:00,24,32.0,Rablinghausen,0.0,Bremen Heinrich-Hertz-Straße,5.0,32,2
2024-02-03,20:12:28,Saturday,0,19:39:00,24,32.0,Rablinghausen,0.0,Bremen Brandenburger Straße,6.0,32,32
2024-02-03,20:12:28,Saturday,0,19:39:00,24,32.0,Rablinghausen,0.0,Bremen Kurfürstenallee,8.0,17,109
2024-02-03,20:12:28,Saturday,0,19:39:00,24,32.0,Rablinghausen,0.0,Bremen Verdunstraße,9.0,143,143
2024-02-03,20:12:28,Saturday,0,19:39:00,24,32.0,Rablinghausen,0.0,Bremen St. Joseph-Stift,10.0,92,123
2024-02-03,20:12:28,Saturday,0,19:39:00,24,32.0,Rablinghausen,0.0,Bremen Am Stern,11.0,168,168
2024-02-03,20:12:28,Saturday,0,19:39:00,24,32.0,Rablinghausen,0.0,Bremen Hauptbahnhof,13.0,168,18
2024-02-03,20:12:28,Saturday,0,19:39:00,24,32.0,Rablinghausen,0.0,Bremen Herdentor,14.0,85,85
2024-02-03,20:12:28,Saturday,0,19:39:00,24,32.0,Rablinghausen,0.0,Bremen Schüsselkorb,15.0,145,145
2024-02-03,20:12:28,Saturday,0,19:55:00,24,32.0,Neue Vahr-Nord,0.0,Bremen Hauptbahnhof,18.0,0,0
2024-02-03,20:12:28,Saturday,0,19:55:00,24,32.0,Neue Vahr-Nord,0.0,Bremen Hauptbahnhof,19.0,0,0
2024-02-03,20:12:28,Saturday,0,19:35:00,24,32.0,Neue Vahr-Nord,0.0,Bremen Hauptbahnhof,18.0,0,0
2024-02-03,20:12:28,Saturday,0,19:35:00,24,32.0,Neue Vahr-Nord,0.0,Bremen Hauptbahnhof,19.0,2,59
2024-02-03,20:12:28,Saturday,0,19:35:00,24,32.0,Neue Vahr-Nord,0.0,Bremen Blumenthalstraße,19.0,0,87
2024-02-03,20:12:28,Saturday,0,19:35:00,24,32.0,Neue Vahr-Nord,0.0,Bremen Am Stern,20.0,118,118
2024-02-03,20:12:28,Saturday,0,19:35:00,24,32.0,Neue Vahr-Nord,0.0,Bremen St. Joseph-Stift,21.0,165,165
2024-02-03,20:12:28,Saturday,0,19:35:00,24,32.0,Neue Vahr-Nord,0.0,Bremen Heinrich-Hertz-Straße,26.0,165,75
2024-02-03,20:12:28,Saturday,0,19:59:00,24,32.0,Rablinghausen,0.0,Bremen Neue Vahr Nord,,0,0
2024-02-03,20:12:28,Saturday,0,19:59:00,24,32.0,Rablinghausen,0.0,Bremen Otto-Braun-Straße,2.0,29,29
2024-02-03,20:12:28,Saturday,0,19:59:00,24,32.0,Rablinghausen,0.0,Bremen Heinrich-Hertz-Straße,5.0,70,40
2024-02-03,20:12:28,Saturday,0,19:59:00,24,32.0,Rablinghausen,0.0,Bremen Kurfürstenallee,8.0,45,166
2024-02-03,20:12:28,Saturday,0,19:59:00,24,32.0,Rablinghausen,0.0,Bremen Hauptbahnhof,13.0,166,16
2024-02-03,20:12:28,Saturday,0,19:59:00,24,32.0,Rablinghausen,0.0,Bremen Herdentor,14.0,-14,-14
2024-02-03,20:12:28,Saturday,0,19:59:00,24,32.0,Rablinghausen,0.0,Bremen Schüsselkorb,15.0,16,16
2024-02-03,20:12:28,Saturday,0,19:54:00,2,29.0,Sebaldsbrück,1.0,Bremen Gröpelingen,,0,48
2024-02-03,20:12:28,Saturday,0,19:54:00,2,29.0,Sebaldsbrück,1.0,Bremen Altenescher Straße,3.0,90,90
2024-02-03,20:12:28,Saturday,0,19:54:00,2,29.0,Sebaldsbrück,1.0,Bremen Bahnhof Walle,6.0,106,136
2024-02-03,20:12:28,Saturday,0,19:54:00,2,29.0,Sebaldsbrück,1.0,Bremen Gustavstraße,7.0,177,177
2024-02-03,20:12:28,Saturday,0,19:54:00,2,29.0,Sebaldsbrück,1.0,Bremen Utbremer Straße,8.0,179,179
2024-02-03,20:12:28,Saturday,0,19:54:00,2,29.0,Sebaldsbrück,1.0,Bremen Domsheide,17.0,179,149
2024-02-03,20:12:28,Saturday,0,19:43:00,2,29.0,Sebaldsbrück,1.0,Bremen Gröpelingen,,0,0
2024-02-03,20:12:28,Saturday,0,19:43:00,2,29.0,Sebaldsbrück,1.0,Bremen Lindenhofstraße,1.0,7,7
2024-02-03,20:12:28,Saturday,0,19:43:00,2,29.0,Sebaldsbrück,1.0,Bremen Moorstraße,2.0,12,12
2024-02-03,20:12:28,Saturday,0,19:43:00,2,29.0,Sebaldsbrück,1.0,Bremen Altenescher Straße,3.0,43,43
2024-02-03,20:12:28,Saturday,0,19:43:00,2,29.0,Sebaldsbrück,1.0,Bremen Waller Straße,5.0,96,96
2024-02-03,20:12:28,Saturday,0,19:43:00,2,29.0,Sebaldsbrück,1.0,Bremen Gustavstraße,7.0,164,164
2024-02-03,20:12:28,Saturday,0,20:01:00,2,29.0,Sebaldsbrück,1.0,Bremen Gröpelingen,,0,0
2024-02-03,20:12:28,Saturday,0,20:01:00,2,29.0,Sebaldsbrück,1.0,Bremen Waller Straße,5.0,34,34
2024-02-03,20:12:28,Saturday,0,20:01:00,2,29.0,Sebaldsbrück,1.0,Bremen Gustavstraße,7.0,69,69
2024-02-03,20:12:28,Saturday,0,20:12:00,2,29.0,Sebaldsbrück,1.0,Bremen Gröpelingen,,0,0
2024-02-03,20:12:28,Saturday,0,19:41:00,2,29.0,Gröpelingen,1.0,Bremen Sebaldsbrück (Bus+Tram),,0,0
2024-02-03,20:12:28,Saturday,0,19:41:00,2,29.0,Gröpelingen,1.0,Bremen Föhrenstraße,4.0,30,30
2024-02-03,20:12:28,Saturday,0,19:41:00,2,29.0,Gröpelingen,1.0,Bremen Bennigsenstraße,7.0,72,72
2024-02-03,20:12:28,Saturday,0,19:41:00,2,29.0,Gröpelingen,1.0,Bremen Am Hulsberg,9.0,40,40
2024-02-03,20:12:28,Saturday,0,19:41:00,2,29.0,Gröpelingen,1.0,Bremen Brunnenstraße,11.0,82,82
2024-02-03,20:12:28,Saturday,0,19:41:00,2,29.0,Gröpelingen,1.0,Bremen Ulrichsplatz,13.0,117,117
2024-02-03,20:12:28,Saturday,0,19:41:00,2,29.0,Gröpelingen,1.0,Bremen Domsheide,15.0,82,82
2024-02-03,20:12:28,Saturday,0,19:41:00,2,29.0,Gröpelingen,1.0,Bremen Obernstraße,16.0,127,127
2024-02-03,20:12:28,Saturday,0,19:41:00,2,29.0,Gröpelingen,1.0,Bremen Am Brill (Hutfilter-/Obernstraße),17.0,155,205
2024-02-03,20:12:28,Saturday,0,19:41:00,2,29.0,Gröpelingen,1.0,Bremen Radio Bremen/VHS,18.0,163,163
2024-02-03,20:12:28,Saturday,0,19:41:00,2,29.0,Gröpelingen,1.0,Bremen Lloydstraße,20.0,193,193
2024-02-03,20:12:28,Saturday,0,19:41:00,2,29.0,Gröpelingen,1.0,Bremen Haferkamp,21.0,227,227
2024-02-03,20:12:28,Saturday,0,20:01:00,2,29.0,Gröpelingen,1.0,Bremen Sebaldsbrück (Bus+Tram),,0,0
2024-02-03,20:12:28,Saturday,0,20:01:00,2,29.0,Gröpelingen,1.0,Bremen Föhrenstraße,4.0,124,124
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Gröpelingen,,0,0
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Altenescher Straße,3.0,52,52
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Bahnhof Walle,6.0,88,88
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Gustavstraße,7.0,133,133
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Hansestraße,10.0,164,164
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Haferkamp,11.0,103,103
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Doventor,13.0,148,148
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Am Brill (Hutfilter-/Obernstraße),15.0,119,119
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Obernstraße,16.0,149,149
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Domsheide,17.0,149,119
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Ulrichsplatz,19.0,84,84
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Sielwall,20.0,116,116
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Am Hulsberg,23.0,146,146
2024-02-03,20:12:28,Saturday,0,19:34:00,2,29.0,Sebaldsbrück,1.0,Bremen Bei den Drei Pfählen,24.0,141,141
2024-02-03,20:12:28,Saturday,0,19:42:00,10,33.0,Sebaldsbrück,1.0,Bremen Gröpelingen,,0,0
2024-02-03,20:12:28,Saturday,0,19:42:00,10,33.0,Sebaldsbrück,1.0,Bremen Lindenhofstraße,1.0,2,33
2024-02-03,20:12:28,Saturday,0,19:42:00,10,33.0,Sebaldsbrück,1.0,Bremen Altenescher Straße,3.0,66,66
2024-02-03,20:12:28,Saturday,0,19:42:00,10,33.0,Sebaldsbrück,1.0,Bremen Bahnhof Walle,6.0,102,102
2024-02-03,20:12:28,Saturday,0,19:42:00,10,33.0,Sebaldsbrück,1.0,Bremen Gustavstraße,7.0,153,184
2024-02-03,20:12:28,Saturday,0,19:42:00,10,33.0,Sebaldsbrück,1.0,Bremen Hansestraße,10.0,216,216
2024-02-03,20:12:28,Saturday,0,19:42:00,10,33.0,Sebaldsbrück,1.0,Bremen Haferkamp,11.0,249,249
2024-02-03,20:12:28,Saturday,0,19:42:00,10,33.0,Sebaldsbrück,1.0,Bremen Daniel-von-Büren-Straße,13.0,278,278
2024-02-03,20:12:28,Saturday,0,19:42:00,10,33.0,Sebaldsbrück,1.0,Bremen Hauptbahnhof,15.0,278,248
2024-02-03,20:12:28,Saturday,0,19:51:00,10,33.0,Gröpelingen,1.0,Bremen Sebaldsbrück (Bus+Tram),,0,0
2024-02-03,20:12:28,Saturday,0,19:51:00,10,33.0,Gröpelingen,1.0,Bremen Föhrenstraße,4.0,85,85
2024-02-03,20:12:28,Saturday,0,19:51:00,10,33.0,Gröpelingen,1.0,Bremen Bennigsenstraße,7.0,123,123
2024-02-03,20:12:28,Saturday,0,19:51:00,10,33.0,Gröpelingen,1.0,Bremen Am Hulsberg,9.0,88,88
2024-02-03,20:12:28,Saturday,0,19:51:00,10,33.0,Gröpelingen,1.0,Bremen Sielwall,12.0,119,119
2024-02-03,20:12:28,Saturday,0,19:51:00,10,33.0,Gröpelingen,1.0,Bremen Humboldtstraße,13.0,148,148
2024-02-03,20:12:28,Saturday,0,19:51:00,10,33.0,Gröpelingen,1.0,Bremen Am Dobben,14.0,82,82
2024-02-03,20:12:28,Saturday,0,19:51:00,10,33.0,Gröpelingen,1.0,Bremen Hauptbahnhof,16.0,82,52
2024-02-03,20:12:28,Saturday,0,19:31:00,10,33.0,Gröpelingen,1.0,Bremen Sebaldsbrück (Bus+Tram),,0,0
2024-02-03,20:12:28,Saturday,0,19:31:00,10,33.0,Gröpelingen,1.0,Bremen Trinidadstraße,2.0,-17,136
2024-02-03,20:12:28,Saturday,0,19:31:00,10,33.0,Gröpelingen,1.0,Bremen Föhrenstraße,4.0,131,131
2024-02-03,20:12:28,Saturday,0,19:31:00,10,33.0,Gröpelingen,1.0,Bremen Ludwig-Quidde-Straße,6.0,162,162
2024-02-03,20:12:28,Saturday,0,19:31:00,10,33.0,Gröpelingen,1.0,Bremen Bennigsenstraße,7.0,168,198
2024-02-03,20:12:28,Saturday,0,19:31:00,10,33.0,Gröpelingen,1.0,Bremen Am Hulsberg,9.0,173,173
2024-02-03,20:12:28,Saturday,0,19:31:00,10,33.0,Gröpelingen,1.0,Bremen Am Dobben,14.0,124,124
2024-02-03,20:12:28,Saturday,0,19:31:00,10,33.0,Gröpelingen,1.0,Bremen Rembertistraße,15.0,173,173
2024-02-03,20:12:28,Saturday,0,19:31:00,10,33.0,Gröpelingen,1.0,Bremen Hauptbahnhof,16.0,211,181
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen Gröpelingen,,0,0
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen Lindenhofstraße,1.0,-60,0
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen Gustavstraße,7.0,29,29
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen Hansestraße,10.0,72,72
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen Daniel-von-Büren-Straße,13.0,108,108
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen Falkenstraße,14.0,60,60
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen Hauptbahnhof,15.0,81,142
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen Rembertistraße,16.0,161,225
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen Am Dobben,17.0,182,182
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen Humboldtstraße,18.0,148,148
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen St.-Jürgen-Straße,21.0,96,96
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen Am Hulsberg,22.0,128,128
2024-02-03,20:12:28,Saturday,0,19:33:00,10,33.0,Sebaldsbrück,1.0,Bremen Bennigsenstraße,24.0,155,216
2024-02-03,20:12:28,Saturday,0,20:11:00,10,33.0,Gröpelingen,1.0,Bremen Sebaldsbrück (Bus+Tram),,0,0
2024-02-03,20:12:28,Saturday,0,20:02:00,10,33.0,Sebaldsbrück,1.0,Bremen Gröpelingen,,0,0
2024-02-03,20:12:28,Saturday,0,20:02:00,10,33.0,Sebaldsbrück,1.0,Bremen Moorstraße,2.0,22,53
2024-02-03,20:12:28,Saturday,0,20:02:00,10,33.0,Sebaldsbrück,1.0,Bremen Gustavstraße,7.0,90,90
2024-02-03,20:12:28,Saturday,0,20:02:00,10,33.0,Sebaldsbrück,1.0,Bremen Hauptbahnhof,15.0,90,60
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Roland-Center,,0,0
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Neuenlander Straße,5.0,46,46
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Pappelstraße,6.0,73,103
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Westerstraße,8.0,139,139
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Am Brill (Bgm.-Smidt-Straße),9.0,99,99
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Am Wall,10.0,151,151
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Hauptbahnhof,11.0,121,0
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Kirchbachstraße,18.0,-18,73
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Kurfürstenallee,19.0,61,61
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Julius-Brecht-Allee,21.0,65,95
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Polizeipräsidium,22.0,62,62
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Carl-Goerdeler-Straße,25.0,71,71
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Kurt-Huber-Straße,27.0,81,111
2024-02-03,20:12:28,Saturday,0,19:22:00,1,44.0,Bf Mahndorf,0.0,Bremen Mülheimer Straße,29.0,152,152
2024-02-03,20:12:28,Saturday,0,19:58:00,1,44.0,Huchting,0.0,Bremen Bf Mahndorf,,0,0
2024-02-03,20:12:28,Saturday,0,19:58:00,1,44.0,Huchting,0.0,Bremen Werner-Steenken-Straße,4.0,37,37
2024-02-03,20:12:28,Saturday,0,19:58:00,1,44.0,Huchting,0.0,Bremen Teneverstraße,5.0,83,83
2024-02-03,20:12:28,Saturday,0,19:58:00,1,44.0,Huchting,0.0,Bremen Neuwieder Straße,7.0,105,166
2024-02-03,20:12:28,Saturday,0,19:58:00,1,44.0,Huchting,0.0,Bremen Hauptbahnhof,32.0,166,16
2024-02-03,20:12:28,Saturday,0,20:02:00,1,44.0,Bf Mahndorf,0.0,Bremen Roland-Center,,0,0
2024-02-03,20:12:28,Saturday,0,20:02:00,1,44.0,Bf Mahndorf,0.0,Bremen Neuenlander Straße,5.0,49,49
2024-02-03,20:12:28,Saturday,0,20:02:00,1,44.0,Bf Mahndorf,0.0,Bremen Hochschule Bremen,7.0,95,95
2024-02-03,20:12:28,Saturday,0,20:02:00,1,44.0,Bf Mahndorf,0.0,Bremen Hauptbahnhof,11.0,95,0
2024-02-03,20:12:28,Saturday,0,20:02:00,1,44.0,Bf Mahndorf,0.0,Bremen Carl-Goerdeler-Straße,25.0,-30,-30
2024-02-03,20:12:28,Saturday,0,20:02:00,1,44.0,Bf Mahndorf,0.0,Bremen Dietrich-Bonhoeffer-Straße,26.0,0,0
2024-02-03,20:12:28,Saturday,0,19:38:00,1,44.0,Huchting,0.0,Bremen Bf Mahndorf,,0,0
2024-02-03,20:12:28,Saturday,0,19:38:00,1,44.0,Huchting,0.0,Bremen Nußhorn,1.0,36,36
2024-02-03,20:12:28,Saturday,0,19:38:00,1,44.0,Huchting,0.0,Bremen Weserpark,3.0,36,67
2024-02-03,20:12:28,Saturday,0,19:38:00,1,44.0,Huchting,0.0,Bremen Teneverstraße,5.0,107,107
2024-02-03,20:12:28,Saturday,0,19:38:00,1,44.0,Huchting,0.0,Bremen Neuwieder Straße,7.0,140,140
2024-02-03,20:12:28,Saturday,0,19:38:00,1,44.0,Huchting,0.0,Bremen Schweizer Eck,9.0,111,141
2024-02-03,20:12:28,Saturday,0,19:38:00,1,44.0,Huchting,0.0,Bremen Ellenerbrokstraße,11.0,185,185
2024-02-03,20:12:28,Saturday,0,19:38:00,1,44.0,Huchting,0.0,Bremen Berliner Freiheit,19.0,218,218
2024-02-03,20:12:28,Saturday,0,19:38:00,1,44.0,Huchting,0.0,Bremen Julius-Brecht-Allee,22.0,181,211
2024-02-03,20:12:28,Saturday,0,19:38:00,1,44.0,Huchting,0.0,Bremen Kurfürstenallee,24.0,244,244
2024-02-03,20:12:28,Saturday,0,19:38:00,1,44.0,Huchting,0.0,Bremen Kirchbachstraße,25.0,278,278
2024-02-03,20:12:28,Saturday,0,19:38:00,1,44.0,Huchting,0.0,Bremen Hauptbahnhof,32.0,278,128
2024-02-03,20:12:28,Saturday,0,19:42:00,1,44.0,Bf Mahndorf,0.0,Bremen Roland-Center,,0,0
2024-02-03,20:12:28,Saturday,0,19:42:00,1,44.0,Bf Mahndorf,0.0,Bremen Norderländer Straße,1.0,31,31
2024-02-03,20:12:28,Saturday,0,19:42:00,1,44.0,Bf Mahndorf,0.0,Bremen Neuenlander Straße,5.0,67,98
2024-02-03,20:12:28,Saturday,0,19:42:00,1,44.0,Bf Mahndorf,0.0,Bremen Hauptbahnhof,11.0,117,0
2024-02-03,20:12:28,Saturday,0,19:42:00,1,44.0,Bf Mahndorf,0.0,Bremen Rembertistraße,12.0,9,40
2024-02-03,20:12:28,Saturday,0,19:42:00,1,44.0,Bf Mahndorf,0.0,Bremen Parkstraße,14.0,87,87
2024-02-03,20:12:28,Saturday,0,19:42:00,1,44.0,Bf Mahndorf,0.0,Bremen Carl-Goerdeler-Straße,25.0,57,57
2024-02-03,20:12:28,Saturday,0,19:42:00,1,44.0,Bf Mahndorf,0.0,Bremen Dietrich-Bonhoeffer-Straße,26.0,87,87
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Bf Mahndorf,,0,74
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Nußhorn,1.0,110,110
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Weserpark-Süd,2.0,119,150
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Weserpark,3.0,142,233
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Tenever-Zentrum,6.0,262,262
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Neuwieder Straße,7.0,280,341
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Engadiner Straße,8.0,371,371
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Schweizer Eck,9.0,311,311
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Graubündener Straße,10.0,354,354
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Ellenerbrokstraße,11.0,383,383
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Erkelenzer Straße,15.0,419,419
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Carl-Goerdeler-Straße,18.0,457,457
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Polizeipräsidium,21.0,489,489
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Julius-Brecht-Allee,22.0,445,445
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Barbarossastraße,23.0,484,484
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Kurfürstenallee,24.0,509,539
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen St. Joseph-Stift,27.0,577,577
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Am Dobben,30.0,571,628
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Rembertistraße,31.0,597,597
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Hauptbahnhof,32.0,539,452
2024-02-03,20:12:28,Saturday,0,19:18:00,1,44.0,Huchting,0.0,Bremen Am Brill (Bgm.-Smidt-Straße),34.0,412,473
2024-02-03,20:12:28,Saturday,0,19:45:00,4,49.0,Lilienthal,0.0,Bremen Arsten,,0,0
2024-02-03,20:12:28,Saturday,0,19:45:00,4,49.0,Lilienthal,0.0,Bremen Kattenturm-Mitte,3.0,23,53
2024-02-03,20:12:28,Saturday,0,19:45:00,4,49.0,Lilienthal,0.0,Bremen Huckelriede,7.0,16,47
2024-02-03,20:12:28,Saturday,0,19:45:00,4,49.0,Lilienthal,0.0,Bremen Rosenpfad,9.0,79,79
2024-02-03,20:12:28,Saturday,0,19:45:00,4,49.0,Lilienthal,0.0,Bremen Theater am Leibnizplatz,13.0,110,110
2024-02-03,20:12:28,Saturday,0,19:45:00,4,49.0,Lilienthal,0.0,Bremen Schüsselkorb,16.0,180,180
2024-02-03,20:12:28,Saturday,0,19:45:00,4,49.0,Lilienthal,0.0,Bremen Herdentor,17.0,209,209
2024-02-03,20:12:28,Saturday,0,19:45:00,4,49.0,Lilienthal,0.0,Bremen Hauptbahnhof,18.0,201,51
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Lilienthal,,0,51
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Lilienthal Auf dem Kamp,2.0,91,91
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Lilienthal Schoofmoor,3.0,46,46
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Lilienthal Moorhauser Landstraße,5.0,78,78
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Bremen Borgfeld,10.0,119,119
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Bremen Höger Weg,13.0,149,149
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Bremen Horn (Horner Kirche),19.0,111,111
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Bremen Friedhofstraße,22.0,98,189
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Bremen Kirchbachstraße,23.0,151,212
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Bremen Am Dobben,28.0,184,214
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Bremen Hauptbahnhof,30.0,144,57
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Bremen Herdentor,31.0,63,63
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Bremen Schüsselkorb,32.0,93,93
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Bremen Twiedelftsweg,47.0,63,63
2024-02-03,20:12:28,Saturday,0,19:30:00,4,49.0,Arsten,0.0,Bremen Arsten,48.0,93,0
2024-02-03,20:12:28,Saturday,0,19:25:00,4,49.0,Lilienthal,0.0,Bremen Arsten,,0,0
2024-02-03,20:12:28,Saturday,0,19:25:00,4,49.0,Lilienthal,0.0,Bremen Klinikum Links der Weser,4.0,39,39
2024-02-03,20:12:28,Saturday,0,19:25:00,4,49.0,Lilienthal,0.0,Bremen Sielhof,6.0,2,2
2024-02-03,20:12:28,Saturday,0,19:25:00,4,49.0,Lilienthal,0.0,Bremen Rosenpfad,9.0,41,41
2024-02-03,20:12:28,Saturday,0,19:25:00,4,49.0,Lilienthal,0.0,Bremen Theater am Leibnizplatz,13.0,79,79
